TF-gene,neural_posterior,spinal_cord,NMPs,tail_bud,PSM,somites,TF,TF_family,max
hey2_hs6st1a,0.0,0.0,0.0,0.0073886663,0.0,0.0,hey2,hey,tail_bud
hey2_rplp0,0.0,0.0,0.0,0.011189452,0.0,0.0,hey2,hey,tail_bud
hey2_eif5a,0.0,0.0,0.0,0.011721178,0.0,0.0,hey2,hey,tail_bud
hey2_tpt1,0.0,0.0,0.0,0.01165479,0.0,0.0,hey2,hey,tail_bud
hey2_cfl1,0.0,0.0,0.0,0.010493224,0.0,0.0,hey2,hey,tail_bud
hey2_ncl,0.0,0.0,0.0,0.008946378,0.0,0.0,hey2,hey,tail_bud
hey2_eef1a1l1,0.0,0.0,0.0,0.009944017,0.0,0.0,hey2,hey,tail_bud
hey2_rps4x,0.0,0.0,0.0,0.009936486,0.0,0.0,hey2,hey,tail_bud
hey1_hoxa4a,0.0,-0.018796116,0.0,0.0,0.0,0.0,hey1,hey,neural_posterior
hey1_slc1a3a,0.021141123,0.04713922,0.0,0.0,0.0,0.0,hey1,hey,neural_posterior
hey1_mef2d,0.03233761,0.0,0.0,0.0,0.009136844,0.026213283,hey1,hey,neural_posterior
hey1_sox6,0.022961594,0.0,0.0,0.0,0.0,0.033801347,hey1,hey,neural_posterior
hey1_mibp,-0.023643538,0.0,0.0,0.0,0.0,0.0,hey1,hey,neural_posterior
hey1_baz1b,-0.02252766,0.0,0.0,0.0,0.0,0.0,hey1,hey,neural_posterior
hey1_eif5a,0.0,-0.01984127,0.0,0.0,0.0,0.0,hey1,hey,neural_posterior
hey1_banf1,0.0,-0.018797448,0.0,0.0,0.0,0.0,hey1,hey,neural_posterior
hey1_fgfrl1a,0.0,0.0,0.0,0.0,0.011124123,0.017002083,hey1,hey,neural_posterior
hey1_nop56,0.0,-0.039777048,0.0,0.0,0.0,0.0,hey1,hey,neural_posterior
hey1_rps4x,0.0,-0.03049307,0.0,0.0,0.0,0.0,hey1,hey,neural_posterior
hey1_her9,0.030390901,0.0,0.0,0.0,0.0,0.0,hey1,hey,neural_posterior
hey1_cygb1,0.02169887,0.0,0.0,0.0,0.0,0.0,hey1,hey,neural_posterior
hey1_mef2cb,0.02284011,0.0,0.0,0.0,0.0,0.0,hey1,hey,neural_posterior
hey1_fbl,0.022787202,0.0,0.0,0.0,0.0,0.0,hey1,hey,neural_posterior
hey1_bmpr1ba,0.0,0.0,0.0,0.0,0.0096237315,0.01897159,hey1,hey,neural_posterior
hey1_zgc:158328,0.0,0.0,0.0,0.0,0.0,0.02562466,hey1,hey,neural_posterior
hey1_cnbpb,0.0,0.0,0.0,0.0,0.0,0.019563096,hey1,hey,neural_posterior
hey1_apoeb,0.0,0.0,0.014848161,0.0,0.031174317,0.047348626,hey1,hey,neural_posterior
drgx_si:ch73-281n10.2,0.0,0.0,0.0,0.0,0.0082150465,0.0,drgx,drg,PSM
drgx_tpt1,0.0,0.0,0.0,0.0,0.009886786,-0.020300124,drgx,drg,PSM
drgx_rpsa,0.0,0.0,0.0,0.0,0.01217342,0.0,drgx,drg,PSM
drgx_rpl12,0.0,0.0,0.0,0.0,0.012887969,0.0,drgx,drg,PSM
drgx_rps20,0.0,0.0,0.0,0.0,0.014950927,0.0,drgx,drg,PSM
drgx_rps12,0.0,0.0,0.0,0.0,0.017728752,0.0,drgx,drg,PSM
drgx_rpl13a,0.0,0.0,0.0,0.0,0.026740866,0.0,drgx,drg,PSM
drgx_hspa8,0.0,-0.019043999,0.0,0.0,0.010406702,0.0,drgx,drg,PSM
drgx_pcna,0.0,0.0,0.0,0.0,0.007816829,-0.020196533,drgx,drg,PSM
drgx_cirbpa,0.0,0.0,0.0,0.0,0.010825841,-0.017967513,drgx,drg,PSM
drgx_tmsb4x,0.0,0.0,0.0,0.0,0.01147893,0.0,drgx,drg,PSM
drgx_marcksl1a,0.0,0.0,0.0,0.0,0.0,-0.020464351,drgx,drg,PSM
drgx_ncl,0.0,0.019012786,0.0,0.0,0.0077174846,0.0,drgx,drg,PSM
drgx_lig1,0.0,0.019930147,0.0,0.0,0.009069958,0.0,drgx,drg,PSM
drgx_fabp7a,0.0,0.022742538,0.0,0.0,0.0,0.0,drgx,drg,PSM
drgx_eif5a,0.0,0.0,0.0,0.0,0.0088335145,0.020330917,drgx,drg,PSM
drgx_banf1,0.0,0.0,0.0,0.0,0.011098309,0.020482376,drgx,drg,PSM
drgx_ntn1a,0.0,0.0,0.0,0.0,0.0,0.020945568,drgx,drg,PSM
drgx_marcksl1b,0.0,0.0,0.0,0.0,0.011673209,0.0,drgx,drg,PSM
drgx_si:ch73-21g5.7,0.0,0.0,0.0,0.0,0.010275883,0.0,drgx,drg,PSM
drgx_dkc1,0.0,0.0,0.0,0.0,0.008263787,0.0,drgx,drg,PSM
drgx_rplp1,0.0,0.0,0.0,0.0,0.008558599,0.0,drgx,drg,PSM
drgx_rpl18,0.0,0.0,0.0,0.0,0.00806189,0.0,drgx,drg,PSM
drgx_hmga1a,0.0,0.0,0.0,0.0,0.008101465,0.0,drgx,drg,PSM
drgx_hmgb2a,0.0,0.0,0.0,0.0,0.007607822,0.0,drgx,drg,PSM
drgx_rps4x,0.0,0.0,0.0,0.0,0.008965214,0.0,drgx,drg,PSM
drgx_rplp0,0.0,0.0,0.0,0.0,0.009001458,0.0,drgx,drg,PSM
drgx_cfl1,0.0,0.0,0.0,0.0,0.008857489,0.0,drgx,drg,PSM
drgx_hsp90ab1,0.0,0.0,0.0,0.0,0.008507917,0.0,drgx,drg,PSM
drgx_ptmab,0.0,0.0,0.0,0.0,0.00862606,0.0,drgx,drg,PSM
drgx_h3f3b.1,0.0,0.0,0.0,0.0,0.010207866,0.0,drgx,drg,PSM
drgx_mdkb,0.0,0.0,0.0,0.0,0.008661856,0.0,drgx,drg,PSM
drgx_hmgn2,0.0,0.0,0.0,0.0,0.009577841,0.0,drgx,drg,PSM
drgx_eef1a1l1,0.0,0.0,0.0,0.0,0.009641406,0.0,drgx,drg,PSM
drgx_rpl7a,0.0,0.0,0.0,0.0,0.009711428,0.0,drgx,drg,PSM
drgx_rps2,0.0,0.0,0.0,0.0,0.009495735,0.0,drgx,drg,PSM
drgx_hspe1,0.0,0.0,0.0,0.0,0.0097960895,0.0,drgx,drg,PSM
drgx_slc25a5,0.0,0.0,0.0,0.0,0.009874791,0.0,drgx,drg,PSM
drgx_sox11a,0.0,0.0,0.0,0.0,0.0,0.022543987,drgx,drg,PSM
noto_h3f3b.1,0.0,0.0,0.0,0.009269029,0.0,0.023805588,noto,not,tail_bud
noto_rps12,0.0,0.0,0.0,0.013618603,0.0,0.0,noto,not,tail_bud
noto_rpl7a,0.0,0.0,0.0,0.008084569,0.0,0.0,noto,not,tail_bud
noto_rplp0,0.0,0.0,0.0,0.008160133,0.0,0.0,noto,not,tail_bud
noto_slc25a5,0.0,0.0,0.0,0.0066283233,0.0,0.0,noto,not,tail_bud
noto_hmgn2,0.0,0.0,0.0,0.009325379,0.0,0.0,noto,not,tail_bud
noto_tmsb4x,0.0,0.0,0.0,0.009435135,0.0,0.0,noto,not,tail_bud
noto_rps20,0.0,0.0,0.0,0.009931066,0.0,0.0,noto,not,tail_bud
noto_ncl,0.0,0.0,0.0,0.010945386,0.0,0.0,noto,not,tail_bud
noto_eef1a1l1,0.0,0.018967437,0.0,0.007860791,0.0,0.01745569,noto,not,tail_bud
noto_rpsa,0.0,0.0,0.0,0.008047953,0.0,0.0,noto,not,tail_bud
noto_ptmab,0.0,0.027456796,0.0,0.010109125,0.0,0.016989881,noto,not,tail_bud
noto_rps4x,0.0,0.025436992,0.0,0.007899216,0.0,0.02577663,noto,not,tail_bud
noto_cfl1,0.0,0.019756922,0.0,0.0103056505,0.0,0.0,noto,not,tail_bud
noto_hsp90ab1,0.0,0.021251315,0.0,0.00674017,0.0,0.0,noto,not,tail_bud
noto_hmga1a,0.0,0.02890188,0.0,0.0077680713,0.0,0.0,noto,not,tail_bud
noto_mibp,0.0,0.019038182,0.0,0.0,0.0,0.0,noto,not,tail_bud
noto_pcna,0.0,0.02215619,0.0,0.0,0.0,0.0,noto,not,tail_bud
noto_eif5a,0.0,0.0,0.0,0.008060346,0.0,0.0,noto,not,tail_bud
noto_mllt3,0.0,0.0,-0.004358974,0.0,0.0,0.0,noto,not,tail_bud
noto_rplp1,0.0,0.0,0.0,0.010235666,0.0,0.025031889,noto,not,tail_bud
noto_si:ch73-281n10.2,0.0,0.0,0.0,0.0,0.0,0.01692025,noto,not,tail_bud
noto_cirbpa,0.0,0.0,0.0,0.009008845,0.0,0.022088723,noto,not,tail_bud
noto_rpl18,0.0,0.0,0.0,0.007915752,0.0,0.019658193,noto,not,tail_bud
noto_hspa8,0.0,0.0,0.0,0.00951158,0.0,0.018813731,noto,not,tail_bud
noto_ybx1,0.0,0.0,0.0,0.0076636244,0.0,0.016999658,noto,not,tail_bud
noto_rpl12,0.0,0.0,0.0,0.008361681,0.0,0.017485006,noto,not,tail_bud
noto_hspe1,0.0,0.0,0.0,0.0071844608,0.0,0.018177863,noto,not,tail_bud
noto_fabp7a,0.0,0.0,0.0058265193,0.008921878,0.0,0.020673975,noto,not,tail_bud
noto_rps2,0.0,0.0,0.0,0.0,0.0,0.020930877,noto,not,tail_bud
noto_elavl3,0.0,0.0,-0.0039060141,0.0,0.0,0.0,noto,not,tail_bud
noto_cnbpa,0.0,0.0,0.0,0.0,0.0,0.029550172,noto,not,tail_bud
noto_tpt1,0.0,0.0,0.0,0.011292881,0.0,0.033118315,noto,not,tail_bud
noto_marcksl1b,0.0,0.0,0.0,0.017384836,0.0,0.035946965,noto,not,tail_bud
noto_top2a,0.0,0.0,0.003634808,0.0,0.0,0.0,noto,not,tail_bud
noto_hsp90aa1.1,0.0,0.0,0.0039882488,0.0,0.0,0.0,noto,not,tail_bud
noto_ccng1,0.0,0.0,0.004454354,0.0,0.0,0.0,noto,not,tail_bud
noto_eif4ebp3l,0.0,0.0,-0.0037099745,0.0,0.0,0.0,noto,not,tail_bud
noto_mdkb,0.0,0.02076688,-0.0037522349,0.0,0.0,0.0,noto,not,tail_bud
erfl1_rxraa,0.0,0.0,0.031841166,0.033850376,0.010772924,0.04310578,erfl1,erf,NMPs
erfl1_apoeb,0.0,0.028279524,0.054886177,0.04737856,0.018253546,0.06957203,erfl1,erf,NMPs
erfl1_fkbp11,0.0,0.0,0.0,0.007667673,0.0,0.0,erfl1,erf,NMPs
erfl1_bmpr1ba,0.0,0.0,0.0,0.0069812667,0.0,0.0,erfl1,erf,NMPs
erfl1_emp2,0.0,0.0,0.0,0.008869153,-0.007518889,0.0,erfl1,erf,NMPs
erfl1_ckmb,0.0,0.0,0.0,0.0,0.010404533,0.0,erfl1,erf,NMPs
erfl1_pmp22a,0.0,0.0,0.0078888945,0.016289275,0.0,0.0,erfl1,erf,NMPs
erfl1_prickle1b,0.0,0.0,0.010478919,0.014524403,0.0,0.0,erfl1,erf,NMPs
erfl1_pax3a,0.0,0.0,0.004906357,0.013832177,0.0097457385,0.0,erfl1,erf,NMPs
erfl1_tpt1,0.0,0.0,0.0,0.0,0.0,-0.021031542,erfl1,erf,NMPs
erfl1_nop56,0.0,0.0,0.0,0.0,0.0,-0.022898288,erfl1,erf,NMPs
erfl1_cirbpa,0.0,0.0,0.0,0.0,0.0,-0.02494374,erfl1,erf,NMPs
erfl1_marcksl1a,0.0,0.0,0.0,0.0,0.0,-0.016953392,erfl1,erf,NMPs
erfl1_vwde,0.0,0.0,0.0,0.0,0.0,-0.01823112,erfl1,erf,NMPs
erfl1_lrrn1,-0.021911588,0.0,-0.0038768265,0.0,-0.008422371,0.0,erfl1,erf,NMPs
erfl1_pax7a,0.02406755,0.0,0.0,0.0,0.0,0.0,erfl1,erf,NMPs
erfl1_sulf1,0.0,0.0,0.0034884484,0.011310463,0.0,0.019017192,erfl1,erf,NMPs
erfl1_rbfox1,0.0,0.0,0.010339981,0.008884519,0.008733921,0.024872972,erfl1,erf,NMPs
erfl1_banf1,0.0,0.0,0.0,0.0,0.009152617,0.019968234,erfl1,erf,NMPs
erfl1_optc,0.0,0.0,0.0,0.007453678,0.0,0.0,erfl1,erf,NMPs
erfl1_mef2d,0.0,0.0,0.0,0.008223949,0.0,0.0,erfl1,erf,NMPs
erfl1_tcf15,0.0,0.0,0.0,0.007950459,0.0,0.0,erfl1,erf,NMPs
erfl1_cdh11,0.0,0.0,-0.0051919622,0.0,0.0,0.0,erfl1,erf,NMPs
erfl1_mllt3,0.0,0.0,0.006536022,0.0,0.0,0.0,erfl1,erf,NMPs
erfl1_serpinh1b,0.0,0.0,0.0076400423,0.0,0.0,0.0,erfl1,erf,NMPs
erfl1_tspan36,0.0,0.0,0.0040115174,0.0,0.0,0.0,erfl1,erf,NMPs
erfl1_asph,0.0,0.0,0.004225096,0.0,0.0,0.0,erfl1,erf,NMPs
erfl1_mmp14a,0.0,0.0,0.0037383565,0.0,0.0,0.0,erfl1,erf,NMPs
erfl1_tbx16,0.0,0.0,0.0037983528,0.0,0.0,0.0,erfl1,erf,NMPs
erfl1_gfap,0.0,0.0,-0.0051600668,0.0,0.0,0.0,erfl1,erf,NMPs
erfl1_epha4b,0.0,0.0,-0.0051066955,0.0,0.0,0.0,erfl1,erf,NMPs
erfl1_efemp2a,0.0,0.0,0.008591182,0.009249428,0.0,0.0,erfl1,erf,NMPs
erfl1_serbp1a,0.0,0.0,-0.0053819013,0.0,0.0,0.0,erfl1,erf,NMPs
erfl1_rpsa,0.0,0.0,-0.0039310255,0.0,0.0,0.0,erfl1,erf,NMPs
erfl1_prph,0.0,0.0,-0.0040172436,0.0,0.0,0.0,erfl1,erf,NMPs
erfl1_cks1b,0.0,0.0,-0.0038227786,0.0,0.0,0.0,erfl1,erf,NMPs
erfl1_fgfr2,0.0,0.0,-0.0038587411,0.0,0.0,0.0,erfl1,erf,NMPs
erfl1_hmga1a,0.0,0.0,-0.0036790676,0.0,0.0,0.0,erfl1,erf,NMPs
erfl1_abca1b,0.0,0.0,0.005668097,0.0065633785,0.0,0.0,erfl1,erf,NMPs
erfl1_mibp2,-0.022460781,-0.024743704,-0.004424021,0.0,0.0,-0.023704072,erfl1,erf,NMPs
thrb_hoxa13a,0.0,0.0,0.0036781798,0.0,0.0,0.0,thrb,thr,somites
thrb_vwde,0.0,0.0,0.0,0.0,0.0,0.022099769,thrb,thr,somites
thrb_mfap2,0.0,0.0,0.0,0.0,0.0,0.024239441,thrb,thr,somites
thrb_abca1b,0.0,0.0,0.0039297524,0.0,0.0,0.018773774,thrb,thr,somites
thrb_cirbpa,0.023352617,0.0,0.0,0.0,0.0,0.0,thrb,thr,somites
thrb_slc25a5,0.02398123,0.0,0.0,0.0,0.0,0.0,thrb,thr,somites
thrb_angptl2b,0.022581266,0.0,0.0,0.0,0.0,0.0,thrb,thr,somites
thrb_si:ch73-281n10.2,0.034131553,0.0,0.0,0.0,0.0,0.0,thrb,thr,somites
thrb_serbp1a,0.034584742,0.0,0.0,0.0,0.0,0.0,thrb,thr,somites
thrb_marcksl1b,0.04497907,0.0,0.004374042,0.0,0.0,0.0,thrb,thr,somites
thrb_eya1,0.023987371,0.0,0.0,0.0,0.0,0.018584304,thrb,thr,somites
thrb_gli2a,0.029293796,0.0,0.0062516276,0.0,0.008275935,0.022048322,thrb,thr,somites
thrb_rxraa,0.0,0.0,0.018704398,0.015290135,0.021202484,0.034518477,thrb,thr,somites
thrb_gfap,0.020273943,0.028747393,-0.004773893,0.0,0.0,0.0,thrb,thr,somites
thrb_dhrs3b,0.024222018,0.035500776,0.0,0.0,0.0,0.0,thrb,thr,somites
thrb_pax3a,0.027696863,0.025515202,0.0,0.0,0.0,0.019040184,thrb,thr,somites
thrb_kpna2,0.0,0.02604272,0.0,0.0,0.0,0.0,thrb,thr,somites
thrb_slc6a9,0.040109072,0.04933653,0.0,0.0,0.0,0.0,thrb,thr,somites
thrb_slc1a3a,0.05074733,0.098550454,0.0,0.0,0.0,0.0,thrb,thr,somites
thrb_rdh10a,0.0,0.0,0.0,0.0,0.0,0.024034724,thrb,thr,somites
thrb_si:ch73-21g5.7,0.0,0.0,0.0,0.0,0.0,0.022976652,thrb,thr,somites
thrb_twist1a,0.0,0.0,0.006020368,0.0,0.0,0.0,thrb,thr,somites
thrb_arid3c,0.0,0.0,0.0,0.0,0.0,0.022851018,thrb,thr,somites
thrb_cyt1l,0.0,0.0,0.0037746215,0.0,0.0077971416,0.0,thrb,thr,somites
thrb_hipk3b,0.0,0.0,0.0049553975,0.0,0.008018134,0.0,thrb,thr,somites
thrb_mibp2,0.0,0.0,0.0,0.0,-0.007647101,0.0,thrb,thr,somites
thrb_hspa8,0.0,0.0,0.0,0.0,0.0,-0.01774095,thrb,thr,somites
thrb_epha4b,0.0,-0.018670488,0.0,0.0,0.0,0.0,thrb,thr,somites
thrb_ybx1,0.0,-0.019474799,0.0,0.0,0.0,0.0,thrb,thr,somites
thrb_epha3,0.0,-0.029002603,0.0,0.0,0.0,0.0,thrb,thr,somites
thrb_efnb3b,-0.020384174,0.0,0.0,0.0,0.0,0.0,thrb,thr,somites
thrb_ntn1a,-0.030025413,0.0,0.0,0.0,0.0,0.0,thrb,thr,somites
thrb_bmpr1ba,0.0,0.0,0.0,0.0,0.0,0.029842203,thrb,thr,somites
thrb_vcanb,0.0,0.0,0.0,0.0,0.0,0.03003916,thrb,thr,somites
thrb_serpinh1b,0.0,0.0,0.003856778,0.0,0.0,0.03117272,thrb,thr,somites
thrb_fkbp9,0.0,0.0,0.009427013,0.0,0.0,0.031799275,thrb,thr,somites
thrb_col11a1a,0.0,0.0,0.0,0.0,0.0,0.020720549,thrb,thr,somites
thrb_meis3,0.0,0.0,0.0,0.0,0.0,0.020882359,thrb,thr,somites
thrb_bcam,0.0,0.0,0.0,0.0,0.0,0.020014172,thrb,thr,somites
thrb_tmed1a,0.0,0.0,0.0,0.0,0.0,0.017849077,thrb,thr,somites
thrb_apoc1,0.0,0.09526748,0.06335627,0.042803984,0.10031252,0.06893511,thrb,thr,somites
her6_apoeb,0.0,0.0,0.0,0.0,0.0,-0.0729195,her6,her,somites
her6_ybx1,0.03197349,0.0,0.0,0.0,0.008630467,0.0,her6,her,somites
her6_eif5a,0.0,0.0340767,0.0,0.008433224,0.012296581,0.024067065,her6,her,somites
her6_tpt1,0.0,0.025244711,0.0,0.008864884,0.014118698,0.033841178,her6,her,somites
her6_ncam1b,0.0,-0.024591533,0.0,0.0,0.0,0.0,her6,her,somites
her6_col1a1b,0.0,0.0,0.0,0.0,0.0,0.018081589,her6,her,somites
her6_mfap2,0.0,0.0,0.0,0.0,0.0,0.0208328,her6,her,somites
her6_cnbpb,0.0,0.0,0.0,0.006399528,0.009780506,0.035461135,her6,her,somites
her6_cdon,0.0,0.0,0.0,0.006427251,0.0,0.045064975,her6,her,somites
her6_col1a2,0.0,0.0,0.0,0.0,0.0,0.047407176,her6,her,somites
her6_cfl1,0.022634026,0.026675964,0.0,0.008024896,0.009651864,0.030825803,her6,her,somites
her6_cnbpa,0.027516007,0.02384466,0.0,0.0,0.0,0.0,her6,her,somites
her6_rps4x,0.023780143,0.0,0.0,0.0072169504,0.008368237,0.0,her6,her,somites
her6_ptmab,0.028694872,0.025904628,0.0,0.008565077,0.009273388,0.028690178,her6,her,somites
her6_eef1a1l1,0.0,0.0,0.0,0.008170398,0.01066939,0.0,her6,her,somites
her6_rplp0,0.0,0.019188719,0.0,0.007961489,0.0104476595,0.0,her6,her,somites
her9_npm1a,0.031213876,0.030948376,0.0,0.0,0.0,0.0,her9,her,neural_posterior
her9_cnbpb,0.02097487,0.022973014,0.0,0.012563071,0.012530445,0.018964559,her9,her,neural_posterior
her9_ptmab,0.023133356,0.040464286,0.0053460402,0.008387244,0.011393539,0.0,her9,her,neural_posterior
her9_eef1a1l1,0.027404081,0.03911967,0.0,0.00997127,0.0113765905,0.020635543,her9,her,neural_posterior
her9_cycsb,0.046459973,0.030801633,0.0,0.0,0.0,0.0,her9,her,neural_posterior
her9_rplp0,0.033229046,0.03398378,0.0,0.010106698,0.01175039,0.020689616,her9,her,neural_posterior
her9_tpt1,0.042472366,0.04870258,0.0057928306,0.010394985,0.014042702,0.037663296,her9,her,neural_posterior
her9_ybx1,0.048822165,0.052015837,0.0,0.0077641546,0.009106299,0.019886527,her9,her,neural_posterior
her9_rps4x,0.04643073,0.028037652,0.0,0.008647557,0.010757437,0.0,her9,her,neural_posterior
her9_cfl1,0.026612254,0.019739963,0.0041069807,0.009079171,0.010793541,0.0,her9,her,neural_posterior
her9_eif5a,0.03919038,0.043615967,0.0041866326,0.007721402,0.011836381,0.0,her9,her,neural_posterior
her9_cntfr,0.0,-0.022378508,0.0,0.0,0.0,0.0,her9,her,neural_posterior
her9_cnbpa,0.028497182,0.021208383,0.0,0.006733535,0.0,0.0,her9,her,neural_posterior
her9_ldhba,0.02476299,0.019446915,0.0,0.0,0.0,0.0,her9,her,neural_posterior
her9_mibp2,0.0,0.027732119,0.0064503197,0.009321498,0.010409042,0.046074443,her9,her,neural_posterior
her9_ncam1b,0.0,0.0,0.0,0.0,0.0,0.023652898,her9,her,neural_posterior
her9_her4.2,0.0,0.0,0.0,0.0,0.0,0.019584872,her9,her,neural_posterior
her9_apoeb,0.0,0.0,-0.008102594,-0.027031887,-0.021501048,0.0,her9,her,neural_posterior
her9_baz1b,0.024571601,0.0,0.0,0.0,0.0,0.0,her9,her,neural_posterior
her9_col1a2,0.0,0.0,0.0,0.0,0.0,-0.02757325,her9,her,neural_posterior
her9_twist1a,0.0,0.0,0.0,0.0,0.0,-0.020195307,her9,her,neural_posterior
her9_cdk1,0.0,0.018923782,0.0,0.0,0.0,0.0,her9,her,neural_posterior
her9_sox11a,-0.033073448,0.0,0.0,0.0,0.0,0.0,her9,her,neural_posterior
her9_gadd45gb.1,-0.021915887,0.0,0.0,0.0,0.0,0.0,her9,her,neural_posterior
her9_ntn1a,-0.028686227,-0.044356387,0.0,0.0,0.0,0.0,her9,her,neural_posterior
her9_cdon,0.0,0.0,0.0,0.0074339295,0.0,0.029044038,her9,her,neural_posterior
creb1b_histh1l,0.0,0.0,0.0,0.02162993,0.0,0.04740016,creb1b,cre,tail_bud
creb1b_mcm2,0.0,0.03156127,0.0,0.025996704,0.00952069,0.022613382,creb1b,cre,tail_bud
creb1b_ybx1,0.0,0.0,0.0,0.009263231,0.0,0.026788956,creb1b,cre,tail_bud
creb1b_eef1a1l1,0.0,0.0,0.0,0.009178523,0.0,0.023455087,creb1b,cre,tail_bud
creb1b_bcam,0.0,0.0,0.0,0.0,0.0,0.029904412,creb1b,cre,tail_bud
creb1b_irx3a,0.0,0.0,0.0,0.0,0.0,0.018302549,creb1b,cre,tail_bud
creb1b_crip2,0.0,0.01880461,0.0,0.0,0.0,0.0,creb1b,cre,tail_bud
creb1b_adamts3,0.0,0.025059817,0.0,0.0,0.0,0.0,creb1b,cre,tail_bud
creb1b_mibp,0.019851165,0.02019583,0.0,0.0,0.0,0.0,creb1b,cre,tail_bud
creb1b_ncam1b,0.0,0.032658257,0.0,0.0,0.0,0.019299807,creb1b,cre,tail_bud
creb1b_sox21a,-0.021202631,-0.019455606,0.0,0.0,0.0,0.0,creb1b,cre,tail_bud
creb1b_tmsb4x,0.021029469,0.0,0.0,0.0099475505,0.0,0.028680308,creb1b,cre,tail_bud
creb1b_fgfr2,0.024466012,0.0,0.0,0.013733457,0.0,0.02941788,creb1b,cre,tail_bud
creb1b_hmga1a,0.022278849,0.0,0.0,0.008285832,0.0,0.02002799,creb1b,cre,tail_bud
creb1b_serbp1a,0.033117805,0.0,0.0,0.018103288,0.0,0.01937989,creb1b,cre,tail_bud
creb1b_nucks1a,0.030732123,0.028275162,0.0,0.014862509,0.0,0.025782634,creb1b,cre,tail_bud
creb1b_pax3a,0.042810705,0.04825269,0.0,0.012347175,0.0,0.0,creb1b,cre,tail_bud
creb1b_rnf220a,0.04419719,0.019202968,0.0,0.0,0.0,0.0,creb1b,cre,tail_bud
creb1b_emp2,0.0,0.0,0.0,0.0,0.0,-0.04511613,creb1b,cre,tail_bud
creb1b_col5a2a,0.0,0.0,-0.005656989,-0.007544139,0.0,-0.030267706,creb1b,cre,tail_bud
creb1b_apoeb,0.0,0.0,-0.018390905,-0.029707119,-0.019932583,-0.032226898,creb1b,cre,tail_bud
creb1b_scube2,0.0,0.0,0.0,0.0068459613,0.0,0.02762627,creb1b,cre,tail_bud
creb1b_rps12,0.0,0.0,0.0037957688,0.014564941,0.0,0.018982053,creb1b,cre,tail_bud
creb1b_rpl13a,0.0,0.0,0.0,0.017040182,0.009177316,0.025825154,creb1b,cre,tail_bud
creb1b_hmgb2a,0.0,0.0,0.0,0.006478354,0.0,0.0,creb1b,cre,tail_bud
creb1b_rpl7a,0.0,0.0,0.0,0.0087621035,0.0,0.0,creb1b,cre,tail_bud
creb1b_pcna,0.0,0.0,0.0,0.00886987,0.0,0.0,creb1b,cre,tail_bud
creb1b_hmgn2,0.0,0.0,0.0,0.009179388,0.0,0.0,creb1b,cre,tail_bud
creb1b_rpl18,0.0,0.0,0.0,0.00830356,0.0,0.0,creb1b,cre,tail_bud
creb1b_slc25a5,0.0,0.0,0.0,0.008329692,0.0,0.0,creb1b,cre,tail_bud
creb1b_hsp90ab1,0.0,0.0,0.0,0.008468199,0.0,0.0,creb1b,cre,tail_bud
creb1b_hs6st1a,0.0,0.0,0.0,0.007638406,0.0,0.0,creb1b,cre,tail_bud
creb1b_rps4x,0.0,0.0,0.0,0.007899893,0.0,0.0,creb1b,cre,tail_bud
creb1b_sox11a,0.0,0.0,0.0,0.006576221,0.0,0.0,creb1b,cre,tail_bud
creb1b_rrm2,0.0,0.0,0.0,0.029280446,0.013635793,0.0,creb1b,cre,tail_bud
creb1b_si:ch73-281n10.2,0.0,0.0,0.0,0.006690808,0.0,0.0,creb1b,cre,tail_bud
creb1b_mibp2,0.0,0.0,0.0,0.01128717,0.0,0.0,creb1b,cre,tail_bud
creb1b_rplp1,0.0,0.0,0.0,0.011506203,0.0,0.0,creb1b,cre,tail_bud
creb1b_id1,0.0,0.0,0.0,0.015578813,0.0,0.0,creb1b,cre,tail_bud
creb1b_rpl12,0.0,0.0,0.0,0.011780944,0.008431397,0.0,creb1b,cre,tail_bud
creb1b_net1,0.0,0.0,-0.0050992323,0.0,0.0,0.0,creb1b,cre,tail_bud
creb1b_draxin,0.0,0.0,-0.007191242,0.0,-0.017712604,0.0,creb1b,cre,tail_bud
creb1b_rps20,0.023038419,0.0,0.0,0.009328545,0.0,0.0,creb1b,cre,tail_bud
creb1b_mdka,0.03006302,0.099987835,0.0,0.032105107,0.0,0.053431522,creb1b,cre,tail_bud
fli1a_apoeb,0.0,0.0,-0.028553545,0.0,0.0,0.0,fli1a,fli,NMPs
fli1a_rxraa,0.0,0.019021776,-0.013333993,0.0,0.0,-0.0225576,fli1a,fli,NMPs
fli1a_col1a1b,0.0,0.0,0.0,0.0,0.0,0.021761855,fli1a,fli,NMPs
fli1a_cdh11,0.0,0.0,0.0,0.0,0.0,0.022404272,fli1a,fli,NMPs
fli1a_serpinh1b,0.0,0.0,-0.004983055,0.0,0.0,0.021766644,fli1a,fli,NMPs
fli1a_emp2,0.0,0.0,0.0,0.0,0.0,0.026487632,fli1a,fli,NMPs
fli1a_marcksl1a,0.0,0.0,0.0,0.0,0.0,0.028668404,fli1a,fli,NMPs
fli1a_col11a1b,0.0,0.0,0.0,0.0,0.0,0.031830855,fli1a,fli,NMPs
fli1a_lig1,0.019924514,0.0,0.00399062,0.0,0.0,0.0,fli1a,fli,NMPs
fli1a_pcna,0.02016377,0.0,0.0,0.0,0.0,0.0,fli1a,fli,NMPs
