TF-gene,neural_posterior,spinal_cord,NMPs,tail_bud,PSM,somites,TF,TF_family,max
cdx4_col28a2a,0.035357695,0.03874606,0.0,0.0,0.0,0.0,cdx4,cdx,neural_posterior
cdx4_ncl,0.03554772,0.036812942,0.011609308,0.0,0.039102856,0.05787212,cdx4,cdx,neural_posterior
cdx4_hoxc3a,0.033442717,0.026619125,0.013926351,0.0,0.04017383,0.048190147,cdx4,cdx,neural_posterior
cdx4_tuba1a,0.04827683,0.04272681,0.0,0.0,0.019099021,0.025959605,cdx4,cdx,neural_posterior
cdx4_pcna,0.03907013,0.031498265,0.011514051,0.0,0.0,0.035820752,cdx4,cdx,neural_posterior
cdx4_rps2,0.029336853,0.024097478,0.012629581,0.0,0.0,0.024573022,cdx4,cdx,neural_posterior
cdx4_hmga1a,0.03250323,0.03158917,0.0145647535,0.021061728,0.028206956,0.039513025,cdx4,cdx,neural_posterior
cdx4_hsp90ab1,0.030659279,0.033919998,0.011745384,0.0,0.023225216,0.032223057,cdx4,cdx,neural_posterior
cdx4_hoxb3a,0.0,-0.039072253,0.0,0.0,0.022612656,0.0,cdx4,cdx,neural_posterior
cdx4_mllt3,0.026291095,0.0,0.014595049,0.0,0.031929065,0.0,cdx4,cdx,neural_posterior
cdx4_cfl1,0.0,0.0,0.0,0.014271485,0.0,0.033862334,cdx4,cdx,neural_posterior
cdx4_npm1a,0.022738647,0.0,0.0,0.015669381,0.0,0.042,cdx4,cdx,neural_posterior
cdx4_rplp0,0.026708487,0.0,0.0,0.0,0.0,0.024988968,cdx4,cdx,neural_posterior
cdx4_ptmab,0.03344063,0.0,0.0,0.0,0.0,0.025151715,cdx4,cdx,neural_posterior
cdx4_hmgb2a,0.031169966,0.0,0.0,0.0,0.0,0.030546727,cdx4,cdx,neural_posterior
cdx4_nop58,0.0,0.0,0.013333123,0.0,0.017892897,0.0,cdx4,cdx,neural_posterior
cdx4_lrrc17,0.0,0.0,0.011894215,0.015576369,0.0,0.0,cdx4,cdx,neural_posterior
cdx4_rbm38,0.0,0.0,0.0116239255,0.022698993,0.0,0.0,cdx4,cdx,neural_posterior
cdx4_eef1a1l1,0.02430829,0.0,0.0123150805,0.0,0.0,0.0,cdx4,cdx,neural_posterior
cdx4_si:dkey-26g8.5,0.037269168,0.0,-0.040391963,0.0,0.041923862,0.077017695,cdx4,cdx,neural_posterior
zbtb18_apoc1,0.02774132,0.050139416,0.023591366,0.058290284,0.07671117,0.1405454,zbtb18,zbt,PSM
zbtb18_mtss1,0.028078739,0.0,0.011849747,0.0,0.018531963,0.03285259,zbtb18,zbt,PSM
zbtb18_rbm24a,0.034698825,0.031678006,0.022274373,0.015812432,0.050967768,0.07811549,zbtb18,zbt,PSM
zbtb18_actc1a,0.0,0.02857441,0.0,0.013891543,0.0,0.025990853,zbtb18,zbt,PSM
zbtb18_fxr2,0.02376648,0.031648792,0.0,0.0,0.019750277,0.042429328,zbtb18,zbt,PSM
zbtb18_cx43.4,0.0,0.03621295,0.0,0.0,0.018317807,0.04007216,zbtb18,zbt,PSM
zbtb18_tenm4,0.0,-0.02849501,0.022514949,0.0,0.028181152,0.05912692,zbtb18,zbt,PSM
zbtb18_optc,0.0,0.0,0.015403211,0.0,0.020717211,0.053034913,zbtb18,zbt,PSM
zbtb18_serpinh1b,0.0,0.0,0.0,0.014326494,0.045009468,0.038659956,zbtb18,zbt,PSM
zbtb18_dlc,0.0,0.0,0.0,0.0,0.04321791,0.031150168,zbtb18,zbt,PSM
zbtb18_enah,0.03070813,0.0,0.01607516,0.013384482,0.039063238,0.056907646,zbtb18,zbt,PSM
zbtb18_hsp90aa1.1,0.024294626,0.0,0.0,0.0144980755,0.02291068,0.036902696,zbtb18,zbt,PSM
zbtb18_bcam,0.039697684,0.06852532,0.03340938,0.026641201,0.04875066,0.16234225,zbtb18,zbt,PSM
zbtb18_boc,0.0,0.0,0.017132021,0.0,0.0,-0.04053374,zbtb18,zbt,PSM
zbtb18_hivep2a,0.0,0.0,-0.01603732,-0.01755301,0.0,0.0,zbtb18,zbt,PSM
zbtb18_fign,0.0,0.024560163,0.010990252,0.0132609485,0.028602958,0.0,zbtb18,zbt,PSM
zbtb18_sipa1l2,0.0,0.0,0.013627466,0.0,0.020151012,0.0,zbtb18,zbt,PSM
zbtb18_thbs4b,0.026021717,0.0,0.011616858,0.0,0.0,0.0,zbtb18,zbt,PSM
zbtb18_tenm3,0.039299257,0.02565775,0.018789876,0.0,0.020919904,0.0,zbtb18,zbt,PSM
zbtb18_msna,0.03202355,0.04175942,0.0,0.0,0.0,0.0,zbtb18,zbt,PSM
zbtb18_traf4a,0.029286621,0.035728447,0.0,0.0,0.0,0.0,zbtb18,zbt,PSM
zbtb18_efemp2b,0.07237913,0.07384712,0.03990915,0.04444805,0.13922137,0.13899744,zbtb18,zbt,PSM
zbtb18_sox6,0.0,0.045541793,0.0,-0.041256547,-0.033418782,0.04157885,zbtb18,zbt,PSM
gsx2_hspb1,0.0,0.0,0.014412316,0.01684775,0.0,0.0,gsx2,gsx,tail_bud
gsx2_si:dkey-239j18.2,0.0,0.0,0.0,0.048581548,0.04056573,0.0,gsx2,gsx,tail_bud
gsx2_cirbpa,0.0,0.0,0.016117996,0.031232595,0.0,0.0,gsx2,gsx,tail_bud
gsx2_nucks1a,0.0,0.0,0.022910105,0.028082523,0.0,0.0,gsx2,gsx,tail_bud
gsx2_ncl,0.0,0.0,0.02039428,0.030322826,0.0,0.0,gsx2,gsx,tail_bud
gsx2_hmga1a,0.0,0.0,0.011003997,0.018971201,0.0,0.0,gsx2,gsx,tail_bud
gsx2_eef1a1l1,0.0,0.0,0.015572362,0.01819534,0.0,0.0,gsx2,gsx,tail_bud
gsx2_msna,0.0,0.0,0.022276364,0.022881597,0.02205791,0.0,gsx2,gsx,tail_bud
gsx2_si:ch73-281n10.2,0.0,0.0,0.01329628,0.017981196,0.0,0.0,gsx2,gsx,tail_bud
gsx2_pcna,0.0,0.0,0.020993577,0.0208242,0.0,0.0,gsx2,gsx,tail_bud
gsx2_rplp0,0.0,0.0,0.01657522,0.020839129,0.0,0.0,gsx2,gsx,tail_bud
gsx2_rps2,0.0,0.0,0.015293309,0.02126765,0.0,0.0,gsx2,gsx,tail_bud
gsx2_ptmab,0.0,0.0,0.017709123,0.024113044,0.0,0.0,gsx2,gsx,tail_bud
gsx2_hmgb2a,0.0,0.0,0.018248253,0.023371857,0.0,0.0,gsx2,gsx,tail_bud
gsx2_serbp1a,0.0,0.0,0.017995479,0.023312012,0.0,0.0,gsx2,gsx,tail_bud
gsx2_hmgn2,0.0,0.0,0.018289683,0.020338792,0.0,0.0,gsx2,gsx,tail_bud
gsx2_tuba1a,0.0,0.0,0.01873557,0.02182496,0.0,0.0,gsx2,gsx,tail_bud
gsx2_hsp90ab1,0.0,0.0,0.018209292,0.021411162,0.0,0.0,gsx2,gsx,tail_bud
gsx2_rps20,0.0,0.0,0.021386847,0.03527812,0.017830186,0.0,gsx2,gsx,tail_bud
gsx2_itm2cb,0.0,0.0,-0.015500009,-0.016459314,0.0,0.0,gsx2,gsx,tail_bud
gsx1_apoc1,0.0,0.0,-0.016627718,0.0,-0.023564994,0.0,gsx1,gsx,PSM
gsx1_ackr3b,0.0,0.0,0.013917609,0.016741121,0.026140409,0.0,gsx1,gsx,PSM
gsx1_bcam,0.0,0.028511444,0.0,0.0,0.017163556,0.0,gsx1,gsx,PSM
gsx1_tenm4,0.0,0.0,0.026360326,0.0,0.024816092,0.0,gsx1,gsx,PSM
gsx1_pcdh19,0.0,0.0,0.01316072,0.0,0.017148277,0.0,gsx1,gsx,PSM
gsx1_pax3a,0.048481658,0.043990597,0.0,0.0,0.0,0.0,gsx1,gsx,PSM
lmx1ba_meis1b,0.0,0.0,0.01165348,0.022351934,0.0,0.0,lmx1ba,lmx,tail_bud
lmx1ba_bcam,0.0,-0.026698647,0.0,0.014800742,0.0,0.0,lmx1ba,lmx,tail_bud
lmx1bb_si:dkey-269i1.4,0.034730554,0.03078077,0.06497486,0.047424655,0.0,0.0,lmx1bb,lmx,tail_bud
lmx1ba_si:dkey-239j18.2,-0.022726456,0.0,0.07355694,0.07030139,0.0,0.0,lmx1ba,lmx,tail_bud
lmx1ba_si:dkey-269i1.4,0.0,0.0,0.043028258,0.041618,0.0,0.0,lmx1ba,lmx,tail_bud
lmx1ba_apoc1,0.0,0.0,0.015292097,0.034571238,0.028551565,0.0,lmx1ba,lmx,tail_bud
lmx1ba_itm2cb,0.0,0.0,-0.016591746,0.014711569,0.03125153,0.0,lmx1ba,lmx,tail_bud
lmx1bb_robo1,0.0,0.0,0.0,0.018102903,0.016969802,0.0,lmx1bb,lmx,tail_bud
lmx1ba_fndc3ba,0.0,0.0,0.0,0.014200475,0.017919457,0.0,lmx1ba,lmx,tail_bud
lmx1ba_efemp2b,0.0,0.0,0.0,0.017105572,0.025724541,0.0,lmx1ba,lmx,tail_bud
lmx1ba_cx43.4,0.0,0.0,0.016877327,0.022691002,0.0,0.0,lmx1ba,lmx,tail_bud
lmx1bb_fn1b,0.0,0.0,0.0,0.013190599,0.02688837,0.0,lmx1bb,lmx,tail_bud
lmx1ba_ackr3b,0.027042007,0.0,0.0238348,0.020020872,0.0,0.0,lmx1ba,lmx,tail_bud
lmx1bb_nucks1a,0.0,0.0,0.019516885,0.013143055,0.0,0.0,lmx1bb,lmx,tail_bud
lmx1ba_notch1a,0.0,0.0,0.022877604,0.02076108,0.0,0.0,lmx1ba,lmx,tail_bud
lmx1bb_rps20,0.0,0.0,0.021152638,0.017297016,0.0,0.0,lmx1bb,lmx,tail_bud
lmx1bb_msna,0.0,0.0,0.01926748,0.01744578,0.0,0.0,lmx1bb,lmx,tail_bud
lmx1ba_calr3b,0.0,0.0,0.011104219,0.015099885,0.0,0.0,lmx1ba,lmx,tail_bud
lmx1bb_msgn1,0.0,0.0,0.012686808,0.014220525,0.0,0.0,lmx1bb,lmx,tail_bud
lmx1ba_col28a2a,0.0,0.0,0.012534057,0.015596071,0.0,0.0,lmx1ba,lmx,tail_bud
lmx1bb_cfl1,0.0,0.0,0.017230486,0.016666166,0.0,0.0,lmx1bb,lmx,tail_bud
lmx1bb_calr3b,0.0,0.0,0.01445138,0.017419517,0.0,0.0,lmx1bb,lmx,tail_bud
lmx1bb_si:dkey-239j18.2,0.08738804,0.031779293,0.09601798,0.098166406,0.0,0.034147926,lmx1bb,lmx,tail_bud
lmx1al_fn1b,0.0,0.0,0.023531567,0.0,-0.020315439,0.0,lmx1al,lmx,NMPs
lmx1al_apoc1,0.0,0.0,0.023902945,-0.021551562,-0.027227983,0.0,lmx1al,lmx,NMPs
lmx1al_efemp2b,0.0,0.0,0.025623066,-0.015486894,0.0,0.0,lmx1al,lmx,NMPs
lmx1al_si:dkey-239j18.2,0.0,0.0,-0.028721392,-0.025309674,-0.031733535,0.0,lmx1al,lmx,NMPs
vent_fgfrl1a,0.0,0.0,0.0,-0.013526263,-0.026829945,0.0,vent,ven,tail_bud
vent_gdf11,0.0,0.03894716,0.018596407,0.0,0.0,0.0,vent,ven,tail_bud
vent_tenm4,-0.10801879,0.031108338,0.0,0.014861504,0.0,0.0,vent,ven,tail_bud
vent_cx43.4,0.030920165,0.036885373,0.016134502,0.053944215,0.0539757,0.0,vent,ven,tail_bud
vent_tbx16,0.0,0.0391296,0.029517468,0.033744328,0.04048167,0.03721261,vent,ven,tail_bud
vent_apoc1,0.04155029,0.0,0.0,0.0,0.026508441,0.0,vent,ven,tail_bud
vent_notch1a,0.035699315,0.0,0.023767266,0.02206457,0.027746862,0.04681795,vent,ven,tail_bud
vent_zgc:158328,0.0,0.02703532,0.011347547,0.017181465,0.0,-0.04827317,vent,ven,tail_bud
vent_robo1,0.023310782,0.031915072,0.026832933,0.0,0.0,0.0,vent,ven,tail_bud
vent_cxcl12b,0.026125364,0.03923466,0.0,0.021403637,0.0,0.0,vent,ven,tail_bud
vent_col11a1a,0.0,0.04381647,0.020676952,0.029910346,0.01967858,0.0,vent,ven,tail_bud
vent_serpinh1b,0.0,0.04117967,0.0,0.02135736,0.023540242,0.0,vent,ven,tail_bud
vent_cyp26a1,0.0,0.028842645,0.0,0.013009519,0.0,0.0,vent,ven,tail_bud
vent_lef1,0.0,0.024694795,0.026188707,0.024366647,0.0,0.0,vent,ven,tail_bud
vent_lig1,-0.03733957,-0.02516174,0.0,0.0,0.0,0.0,vent,ven,tail_bud
vent_il17rd,0.0,0.03676231,0.015613692,0.020004844,0.0,0.0,vent,ven,tail_bud
vent_slit3,0.0,0.034247484,0.01323634,0.014525519,0.0,0.0,vent,ven,tail_bud
vent_wnt5b,0.0,0.036405172,0.022656461,0.023802938,0.0,0.0,vent,ven,tail_bud
vent_fndc3ba,0.0,0.046353195,0.019497052,0.017744115,0.0,0.0,vent,ven,tail_bud
vent_ephb4b,0.0,0.042734027,0.01952639,0.021070926,0.0,0.0,vent,ven,tail_bud
vent_msgn1,0.0,0.0,0.016155157,0.0,0.031413965,0.0,vent,ven,tail_bud
vent_gli2a,0.0,0.0,0.0,0.015763814,0.0,-0.028079111,vent,ven,tail_bud
vent_dock1,0.0,0.0,0.020826897,0.013294819,0.0,0.0,vent,ven,tail_bud
vent_dhrs3b,0.0,0.0,0.011146749,0.015237929,0.0,0.0,vent,ven,tail_bud
vent_nid1b,0.0,0.0,0.014813062,0.014010665,0.0,0.0,vent,ven,tail_bud
vent_esrrga,0.0,0.0,0.013520881,0.013414082,0.0,0.0,vent,ven,tail_bud
vent_si:dkey-269i1.4,0.11493176,0.044042714,0.0,0.0,0.0,0.11432282,vent,ven,tail_bud
lef1_tbx16l,0.0,0.05808622,0.0502413,0.05013358,0.050279006,0.0,lef1,lef,spinal_cord
lef1_enpp1,0.0,0.029525373,0.026632063,0.028769774,0.0,0.0,lef1,lef,spinal_cord
lef1_si:dkey-269i1.4,0.0,0.0,-0.013552255,-0.021264268,0.0,-0.034331493,lef1,lef,spinal_cord
lef1_meis1a,0.0,0.0,-0.02188259,0.0,-0.021146435,0.027088083,lef1,lef,spinal_cord
lef1_gli2a,0.033400666,0.02621449,0.016016599,0.03173097,0.026423125,0.034766275,lef1,lef,spinal_cord
lef1_arid3c,0.02505063,0.028225232,0.017384907,0.025137966,0.019056898,0.03504349,lef1,lef,spinal_cord
lef1_cyt1,0.037449613,0.038838677,0.0,0.0,0.0,0.0,lef1,lef,spinal_cord
lef1_msna,0.022815803,0.03115761,0.0,0.0,0.0,0.0,lef1,lef,spinal_cord
lef1_mllt3,0.0,0.0,0.022695215,0.039212693,0.025198642,0.0,lef1,lef,spinal_cord
lef1_cx43.4,0.0,0.0,0.025056366,0.013785488,0.023820955,0.0,lef1,lef,spinal_cord
lef1_hoxc10a,0.0,0.0,0.015812583,0.019255713,0.024251973,0.0,lef1,lef,spinal_cord
lef1_caska,0.0,0.027998833,0.0,0.013822283,0.017079497,0.026389908,lef1,lef,spinal_cord
lef1_lpar1,0.0,0.02498813,0.016304657,0.014101775,0.0,0.032660466,lef1,lef,spinal_cord
lef1_tob1a,0.0,0.03257844,0.0,0.0,0.017920645,0.0,lef1,lef,spinal_cord
lef1_agrn,0.0,0.03165304,0.0,0.019404177,0.0,0.0,lef1,lef,spinal_cord
lef1_msgn1,0.03649879,0.08727072,0.031700645,0.02790165,0.053599376,0.0264748,lef1,lef,spinal_cord
lef1_gdf11,0.0,0.03382284,0.018125677,0.017877555,0.0,0.0,lef1,lef,spinal_cord
lef1_cyp26a1,0.0,0.029314097,0.012526172,0.013106067,0.0,0.0,lef1,lef,spinal_cord
lef1_ephb4b,0.0,0.027070122,0.017465154,0.016563954,0.0,0.0,lef1,lef,spinal_cord
lef1_pid1,0.0,0.035829607,0.016308777,0.02121533,0.019207818,0.0,lef1,lef,spinal_cord
lef1_ved,0.0,0.025727315,0.027506877,0.030541683,0.033221193,0.0,lef1,lef,spinal_cord
lef1_chl1a,-0.083195075,0.0,0.0,0.0,0.0,-0.030577464,lef1,lef,spinal_cord
lef1_nova2,-0.02444077,-0.029733308,0.0,0.0,0.0,0.0,lef1,lef,spinal_cord
lef1_col28a2a,-0.04462317,-0.068649076,0.0,0.0,0.0,0.0,lef1,lef,spinal_cord
lef1_greb1l,-0.031705193,-0.07953948,0.0,0.0,-0.020642566,0.0,lef1,lef,spinal_cord
lef1_zbtb16a,0.0,0.069766425,0.07804153,0.09547941,0.088055566,0.08146793,lef1,lef,spinal_cord
lef1_cxcl12b,0.0361674,0.08629132,0.034002468,0.014495115,0.027698662,-0.03739248,lef1,lef,spinal_cord
lef1_tbx16,0.0,0.10026552,0.05685511,0.066950284,0.08644512,0.026460677,lef1,lef,spinal_cord
lef1_nrp2b,0.028931528,0.0,0.0,0.0,0.0,-0.02957158,lef1,lef,spinal_cord
mafba_apoeb,0.0,0.0,0.02532047,-0.05132615,0.0,0.05631045,mafba,maf,spinal_cord
mafba_notch1a,0.0,-0.03212838,0.0,-0.018688466,0.0,0.026528215,mafba,maf,spinal_cord
mafba_cyp26c1,0.088320374,0.03260889,0.0,0.0,0.03786927,0.0,mafba,maf,spinal_cord
mafba_col18a1a,0.0,-0.06356766,0.0,0.0,0.0,-0.030269315,mafba,maf,spinal_cord
mafba_efemp2b,0.0,0.0,-0.014188011,0.0,-0.021190137,-0.03806974,mafba,maf,spinal_cord
mafba_col28a2a,0.0,-0.025966393,0.0,0.0,-0.018915165,0.0,mafba,maf,spinal_cord
mafba_zbtb16a,0.04769623,0.0,0.0,0.027986594,0.054043084,0.030790094,mafba,maf,spinal_cord
mafba_pax6a,0.046770304,0.036393438,0.0,0.0,0.028047705,0.031772844,mafba,maf,spinal_cord
mafba_lig1,0.0,0.03496326,0.0,0.0243633,0.0,0.0,mafba,maf,spinal_cord
mafba_robo1,0.0,0.025530163,0.0,0.0,0.0,0.026445182,mafba,maf,spinal_cord
mafba_tenm4,0.10440278,0.030113753,0.0,0.03945053,0.05507429,0.0,mafba,maf,spinal_cord
mafba_rnf220a,0.0,0.0,0.0,0.023069948,0.03808773,0.0,mafba,maf,spinal_cord
mafba_ntn1a,0.028489122,0.0,0.0,0.023313066,0.034773234,0.0,mafba,maf,spinal_cord
mafbb_hmga1a,0.029036213,0.0,0.014028946,0.0,0.0,0.028826836,mafbb,maf,neural_posterior
mafbb_hsp90aa1.1,0.03063803,0.0,0.0,0.0,0.0,0.040652253,mafbb,maf,neural_posterior
mafbb_si:dkey-269i1.4,0.038142428,0.0,-0.022099227,-0.049005803,0.0,0.0,mafbb,maf,neural_posterior
mafbb_tenm4,-0.070772894,-0.025109923,0.0,0.0,0.0,0.0,mafbb,maf,neural_posterior
mafbb_ptmab,0.0,0.0,0.0,0.014238049,0.018195027,0.0,mafbb,maf,neural_posterior
mafbb_meis1a,0.0,0.0,0.014112895,0.0,0.022465022,0.0,mafbb,maf,neural_posterior
mafbb_boc,0.0,-0.024967246,0.0,0.0,0.0,-0.029216986,mafbb,maf,neural_posterior
mafbb_mdka,0.03456675,0.0,0.033283316,0.03717327,0.045980826,0.05710077,mafbb,maf,neural_posterior
mafbb_efemp2a,0.0,0.0,0.0,0.0,0.018073473,0.02926206,mafbb,maf,neural_posterior
mafbb_serbp1a,0.040306073,0.030927634,0.014120384,0.0160626,0.017657936,0.033299707,mafbb,maf,neural_posterior
mafbb_tnni2b.1,0.0,0.0,0.0,0.014778873,0.018315045,0.030130757,mafbb,maf,neural_posterior
mafbb_npm1a,0.0,0.0,0.0,0.022359138,0.03178371,0.028607875,mafbb,maf,neural_posterior
mafbb_hmgn2,0.025638295,0.0,0.013408225,0.014523064,0.0,0.0,mafbb,maf,neural_posterior
mafbb_mef2d,0.026167862,0.0,0.0165425,0.0,0.0,0.03300114,mafbb,maf,neural_posterior
mafbb_eef1a1l1,0.023102002,0.0,0.014544727,0.0,0.0,0.0,mafbb,maf,neural_posterior
mafbb_cfl1,0.028964993,0.0,0.012783421,0.0,0.0,0.0,mafbb,maf,neural_posterior
rfx4_cntfr,0.16630843,0.112220034,0.0,0.04392548,0.04016226,0.09762006,rfx4,rfx,spinal_cord
rfx4_iqca1,0.029649798,0.02948417,0.0,0.0,0.0,0.0,rfx4,rfx,spinal_cord
rfx4_apoc1,0.0,-0.024572121,0.0,-0.024187421,-0.025402796,0.0,rfx4,rfx,spinal_cord
rfx4_sox6,-0.039708186,-0.0323368,-0.014354654,0.0,0.0,0.0,rfx4,rfx,spinal_cord
rfx4_msna,-0.023800446,-0.035704635,0.0,0.0,0.0,0.0,rfx4,rfx,spinal_cord
rfx4_tshz1,0.0,0.04701077,0.027297772,0.03942607,0.040315416,0.078288235,rfx4,rfx,spinal_cord
rfx4_foxp4,0.05851393,0.07466221,0.011956478,0.021590214,0.025870742,0.034168765,rfx4,rfx,spinal_cord
rfx4_adgrv1,0.07433692,0.059028372,0.0,0.0,0.018138306,0.034562483,rfx4,rfx,spinal_cord
rfx4_greb1l,0.07030783,0.065370984,0.0,0.018921908,0.018071063,0.02503565,rfx4,rfx,spinal_cord
rfx4_lrp2a,0.056715533,0.04823506,0.0,0.0,0.0,0.0380685,rfx4,rfx,spinal_cord
rfx4_arvcfb,0.03470002,0.057651084,0.0,0.013232291,0.017014919,0.026051193,rfx4,rfx,spinal_cord
rfx4_chsy1,0.06761274,0.056568876,0.0,0.0,0.0,0.0,rfx4,rfx,spinal_cord
rfx4_ptch2,0.05630263,0.043026656,0.0,0.0,0.0,0.0,rfx4,rfx,spinal_cord
rfx4_oc90,0.05203384,0.07435744,0.0,0.0,0.0,0.0,rfx4,rfx,spinal_cord
rfx4_gnao1a,0.032348506,0.05991884,0.0,0.0,0.0,0.0,rfx4,rfx,spinal_cord
rfx4_col2a1a,0.022109872,0.028980205,0.0,0.0,0.0,0.0,rfx4,rfx,spinal_cord
rfx4_negr1,0.027277226,0.028377116,0.0,0.0,0.0,0.0,rfx4,rfx,spinal_cord
rfx4_tenm4,0.20267652,0.034292888,0.015026033,0.043251798,0.04308546,0.20871013,rfx4,rfx,spinal_cord
rfx4_tox,0.025916766,0.02629726,0.0,0.0,0.0,0.0,rfx4,rfx,spinal_cord
rfx4_ctnnd2b,0.027641015,0.030896531,0.0,0.015560697,0.0,0.025911644,rfx4,rfx,spinal_cord
rfx4_lmo3,0.025747536,0.041287154,0.0,0.0,0.0,0.03525718,rfx4,rfx,spinal_cord
rfx4_ptprfa,0.029356267,0.03174929,0.0,0.0,0.0,0.026956063,rfx4,rfx,spinal_cord
rfx4_sulf2a,0.026130162,0.035536125,0.0,0.0,0.0,0.02904109,rfx4,rfx,spinal_cord
rfx4_jarid2b,0.050957456,0.0,0.0,0.015129726,0.022214893,0.0,rfx4,rfx,spinal_cord
rfx4_epha4b,0.10280835,0.079995684,0.015674079,0.019916872,0.042894952,0.06744699,rfx4,rfx,spinal_cord
rfx4_ptprfb,0.109872416,0.046815127,0.0,0.028594857,0.031524908,0.057504058,rfx4,rfx,spinal_cord
rfx4_zbtb16a,0.07986153,0.04416109,0.0,0.050930224,0.039860114,0.07334732,rfx4,rfx,spinal_cord
rfx4_dacha,0.072400555,0.04668774,0.012405871,0.02578758,0.031413894,0.06020677,rfx4,rfx,spinal_cord
rfx4_ntn1a,0.12084193,0.11963917,0.0,0.038368743,0.021096641,0.039142974,rfx4,rfx,spinal_cord
rfx4_col18a1a,0.07646396,0.11481411,0.013552509,0.027995484,0.03229382,0.04117641,rfx4,rfx,spinal_cord
rfx4_fgfrl1a,0.0,0.0,0.0,0.0,-0.03084383,-0.05876806,rfx4,rfx,spinal_cord
rfx6_bcam,0.027135797,0.0,0.04304855,0.0,0.0,0.0,rfx6,rfx,NMPs
rfx6_tenm4,0.0,0.0,0.021207765,0.0,0.021555517,0.0,rfx6,rfx,NMPs
etv2_hmga1a,0.0,0.0,0.0,0.013938415,0.019654773,0.0,etv2,etv,tail_bud
etv2_akap12b,0.0,0.0,0.0,0.01649665,0.0225678,0.0,etv2,etv,tail_bud
etv2_itm2cb,0.0,0.0,0.0,-0.027768144,-0.019471562,0.0,etv2,etv,tail_bud
etv2_ncl,0.0,0.0,0.0,0.015189954,0.02670917,0.0,etv2,etv,tail_bud
etv2_npm1a,0.0,0.0,0.0,0.018565763,0.025782295,0.0,etv2,etv,tail_bud
etv2_pax7a,0.028568374,0.0,0.0,0.0,0.0,0.051230025,etv2,etv,tail_bud
etv2_serbp1a,0.0,0.0,0.0,0.014860468,0.01969204,0.0,etv2,etv,tail_bud
etv2_cirbpa,0.0,0.0,0.0,0.016224941,0.021479448,0.0,etv2,etv,tail_bud
etv4_emp2,0.026189676,0.0,0.0,0.0,0.0,0.026410786,etv4,etv,neural_posterior
etv4_sulf1,0.0,0.03363081,0.011115675,0.0,0.0,0.0,etv4,etv,neural_posterior
etv4_ackr3b,-0.031800445,0.05440099,0.0,0.0,0.0,0.0,etv4,etv,neural_posterior
etv4_pax7a,0.0,0.0,0.0,0.0,-0.01891337,-0.028494326,etv4,etv,neural_posterior
etv4_mllt3,0.0,0.0,0.016451307,0.0,0.0,-0.028929824,etv4,etv,neural_posterior
etv4_arid3c,0.039226197,0.036073674,0.017517809,0.0,0.026307324,0.03628423,etv4,etv,neural_posterior
etv4_col11a1a,0.0,0.0,0.0,-0.019173218,-0.019287165,0.0,etv4,etv,neural_posterior
etv1_apoeb,0.0,0.0,0.0,-0.023243146,-0.039371993,0.0,etv1,etv,neural_posterior
etv4_ncam1a,-0.03294623,-0.025166575,0.0,0.0,0.0,0.0,etv4,etv,neural_posterior
etv4_rnf220a,-0.03341483,-0.025227362,0.0,0.0,0.0,0.0,etv4,etv,neural_posterior
etv1_pax7a,0.057236403,0.0,0.0,0.0,0.0,-0.032356195,etv1,etv,neural_posterior
etv4_bmpr1ba,0.037762575,0.0,0.0,0.0,0.0,0.048065167,etv4,etv,neural_posterior
etv4_serpinh1b,0.022119746,0.029017897,0.012179272,0.02668143,0.0,0.0,etv4,etv,neural_posterior
etv4_sipa1l2,0.025658546,0.0,0.01463049,0.0,0.0,0.0,etv4,etv,neural_posterior
etv4_asph,0.04096035,0.029078962,0.0,0.0,0.0,0.0,etv4,etv,neural_posterior
etv4_prickle1b,0.04007677,0.035575926,0.026938338,0.029190503,0.03371455,0.062429603,etv4,etv,neural_posterior
etv4_abca1b,0.024000395,0.0,0.0,0.015326446,0.030700626,0.0,etv4,etv,neural_posterior
etv4_enah,0.0,0.0,0.012617987,0.020326722,0.0,0.0,etv4,etv,neural_posterior
etv4_phc2a,0.0,0.0,0.011326436,0.02561708,0.019260148,0.0,etv4,etv,neural_posterior
etv4_st6gal2a,0.0,0.0,0.0,0.013379043,0.018933235,0.0,etv4,etv,neural_posterior
etv4_fgfr1b,0.0,0.02986687,0.0,0.030497087,0.048636805,0.034235697,etv4,etv,neural_posterior
etv4_hoxc6b,0.0,0.0,0.016015962,0.024109593,0.02924192,0.026019666,etv4,etv,neural_posterior
etv4_il17rd,0.0,0.0,0.0,0.021875037,0.024491686,0.04605404,etv4,etv,neural_posterior
etv4_meox1,0.036552913,0.0,0.018619439,0.065809265,0.08850877,0.065442845,etv4,etv,neural_posterior
etv4_rxraa,0.0,0.033527516,0.04097494,0.036985874,0.040326387,0.06656974,etv4,etv,neural_posterior
etv4_apoeb,0.077557385,0.076234736,0.04471213,0.15665638,0.16603403,0.10069214,etv4,etv,neural_posterior
en2b_si:ch73-281n10.2,0.0,0.0,0.0151970815,0.014816792,0.0,0.0,en2b,en,tail_bud
en2b_pcna,0.0,0.0,0.013741288,0.024763247,0.0,0.0,en2b,en,tail_bud
en2b_cfl1,0.0,0.0,0.0,0.027728643,0.02214668,0.0,en2b,en,tail_bud
en2b_cirbpa,0.0,0.0,0.023750989,0.023579964,0.0,0.0,en2b,en,tail_bud
