TF-gene,neural_posterior,spinal_cord,NMPs,tail_bud,PSM,somites
rarga_nusap1,0.0,0.027572714,0.027543304,0.030498618,0.03751774,0.0
rarga_serpinh1b,0.047425736,0.13753267,0.18702337,0.17225641,0.09007911,0.08515214
rarga_szl,0.0,0.028194955,0.20877448,0.23300457,0.10963205,0.034122784
rarga_apoc1,0.043423675,0.0,0.08589916,0.1598263,0.27296248,0.1230744
rarga_crabp2b,0.0,0.0,0.025799388,0.06480367,0.114857025,0.09714357
rarga_fn1b,0.021517405,0.05137559,0.09057588,0.13430221,0.17084073,0.026446262
rarga_rxraa,0.0,0.07428814,0.07984824,0.15685982,0.14406763,0.056104615
rarga_tbx16,0.0,0.04926415,0.08368969,0.1176054,0.13525194,0.059081957
cdx4_rack1,0.058898654,0.089365125,0.107799344,0.101176165,0.11930411,0.08758349
cdx4_chrd,0.05091445,0.116738155,0.0,0.0,0.0,0.0
cdx4_notch1b,0.050084393,0.09032583,0.0,0.0,0.0,0.0
cdx4_rbm38,0.0,0.0,0.035542935,0.060894173,0.05285041,0.027671242
cdx4_dynll1,0.0,0.03868052,0.038903445,0.04569171,0.06754812,0.035597738
cdx4_nop58,0.0,0.030485895,0.02256071,0.031207018,0.04795324,0.03221413
cdx4_rps6,0.029281253,0.027251529,0.0,0.0,0.0,0.026070898
cdx4_tmsb4x,0.022884144,0.027707476,0.0,0.0,0.0,0.043329462
cdx4_rpl17,0.035470117,0.040416706,0.0,0.0,0.0,0.047766417
cdx4_ptmab,0.03245064,0.042337462,0.0,0.0,0.0,0.039104614
cdx4_rps24,0.032385916,0.037347034,0.0,0.0,0.0,0.036657643
cdx4_hmgb2a,0.023768904,0.0,0.0,0.0,0.0,0.026064018
cdx4_rpl9,0.026506972,0.0,0.0,0.0,0.0,0.039010275
cdx4_cbx3a,0.024506835,0.0,0.0,0.0,0.0,0.035913732
cdx4_rps3,0.024463156,0.0,0.0,0.0,0.0,0.036327876
cdx4_rpl6,0.025460774,0.0,0.0,0.031254698,0.0,0.03805988
cdx4_h3f3d,0.0,0.0,0.0,0.032686464,0.0,0.031159159
cdx4_rpl23a,0.030292321,0.0,0.0,0.0,0.0327922,0.05008682
cdx4_rpl32,0.029652882,0.0,0.023459485,0.029241927,0.029884618,0.035373386
cdx4_rpl10a,0.025603978,0.0,0.0,0.035865415,0.03690629,0.043808058
cdx4_eef1a1l1,0.023102717,0.0,0.0,0.03073138,0.031363703,0.038570166
cdx4_rpl11,0.033387054,0.026761381,0.0,0.0,0.039623283,0.031540982
cdx4_hsp90ab1,0.029857133,0.033192724,0.0,0.0,0.031391937,0.03388631
cdx4_rpsa,0.037841827,0.03748475,0.031978726,0.0,0.036831103,0.05514106
cdx4_rpl18a,0.03222306,0.027669214,0.025020424,0.0,0.035667576,0.042153902
cdx4_rps16,0.046073012,0.041861773,0.024648303,0.038077727,0.05129951,0.04772869
cdx4_rpl18,0.023910588,0.032698493,0.03247708,0.04187225,0.040551342,0.04358055
cdx4_hmga1a,0.029703546,0.03500563,0.02338012,0.044437986,0.0304134,0.037749138
cdx4_pnrc2,0.02420194,0.03395433,0.024024773,0.039999437,0.032419205,0.03905859
cdx4_rpl34,0.037178326,0.04156494,0.02221093,0.02872585,0.03682611,0.039276473
cdx4_rpl35a,0.03361147,0.026517535,0.025158728,0.029710565,0.036124624,0.031680543
cdx4_rpl7a,0.037459772,0.03261312,0.0,0.03694164,0.03558338,0.05580558
cdx4_cfl1,0.037427418,0.04942328,0.0,0.053539217,0.045294285,0.04077423
cdx4_cd3eap,0.0,0.0,0.04269286,0.035326038,0.0,0.036165416
cdx4_znfl2a,0.0,0.027847724,0.025756294,0.030912332,0.0,0.0
cdx4_ved,0.0,0.0,0.022141075,0.030525664,0.0,0.0
cdx4_wls,0.0,0.0,0.030360028,0.030083498,0.0,0.0
cdx4_her12,0.0,0.0,0.026782157,0.03594216,0.0,0.0
cdx4_pcna,0.02812613,0.030687448,0.0,0.0,0.0,0.0
cdx4_col28a2a,0.025623022,0.02975877,0.0,0.0,0.0,0.0
cdx4_dkc1,0.029967215,0.038477276,0.03952578,0.0,0.0,0.0
cdx4_khdrbs1a,0.02528244,0.028783333,0.03196111,0.0,0.0,0.0
cdx4_mki67,0.0,0.06125142,0.022261096,0.0,0.0,0.0
cdx4_hoxb7a,0.0,0.045414224,0.0,0.027128091,0.0,0.0
cdx4_etv5a,0.023653382,0.03995673,0.029713413,0.03183158,0.037695255,0.0
cdx4_anp32e,0.0,0.027404794,0.02287349,0.0,0.03690837,0.0
cdx4_top1l,0.0,0.0267763,0.0,0.0,0.029680459,0.0
myf5_apoc1,0.07405963,0.13340428,0.24363482,0.3197003,0.3606496,0.1843957
myf5_rack1,0.06669847,0.09686854,0.11085588,0.08435773,0.05188959,0.08801825
myf5_cx43.4,0.040096316,0.058693107,0.0,0.033220667,0.14888737,0.032967426
myf5_serpinh1b,0.0,0.05937664,0.0,0.10308556,0.15273015,0.0894404
myf5_gdf11,0.0,-0.054334097,-0.064466685,-0.049618974,0.0,0.0
myf5_slit3,0.0,0.0,-0.028487159,-0.030975241,0.0,0.0
myf5_id1,0.0,0.029472176,0.031642303,0.059799824,0.0,0.038918834
myf5_rpl8,0.027806846,0.028692348,0.033232424,0.041116614,0.0,0.031233562
myf5_rpl7a,0.029397806,0.030579904,0.04220071,0.052330114,0.0,0.027638042
myf5_rps4x,0.027252136,0.037661273,0.033227168,0.054128822,0.0,0.033858366
myf5_serbp1a,0.02627356,0.028480837,0.022258824,0.032014057,0.0,0.0
myf5_tenm4,0.02245109,0.0503631,0.0,0.04902384,0.0,0.0
myf5_tle3b,0.0,0.0,0.0,0.037083328,0.043336254,0.0
myf5_ddit4,0.0,0.0,0.0,0.03843024,0.029943896,0.0
myf5_ier2a,0.0,0.0,0.0,0.03308912,0.03225738,0.0
myf5_magi1b,0.0,0.0,0.0,0.029536076,0.032471035,0.0
myf5_fzd10,0.0,0.0,0.0,0.029463628,0.029337164,0.0
myf5_sulf1,0.0,0.0,0.0,0.04380507,0.032882005,0.028364317
myf5_tbx6,0.0,0.0,0.0,0.03557998,0.032676645,0.03214503
myf5_pcdh8,0.0,0.0,0.0,0.029463287,0.036232002,0.035263542
myf5_sall4,0.0,0.0,0.0,0.064864755,0.036814593,0.036394447
myf5_fkbp7,0.0,0.0,0.0,0.054984372,0.054040816,0.036891337
myf5_unc45b,0.0,0.0,0.0,0.05001351,0.038938243,0.04107705
myf5_rxraa,0.0,0.0,0.0,0.045241337,0.045641154,0.04382944
myf5_gse1,0.0,0.032060124,0.0,0.05929171,0.047332212,0.026022594
myf5_si:ch73-281n10.2,0.0,0.026662052,0.02500296,0.042627964,0.038078375,0.032772414
myf5_rps7,0.027851585,0.0,0.032375876,0.0,0.0,0.037726864
myf5_msna,0.0,0.0,0.03201216,0.0,0.0,0.03462425
myf5_hmgb2a,0.0,0.0,0.028448366,0.0,0.0,0.03112955
myf5_hspe1,0.0,0.0,0.025725456,0.0,0.0,0.02805298
myf5_nucks1a,0.0,0.0,0.049519394,0.053939555,0.0,0.028576251
myf5_h3f3b.1,0.0,0.0,0.028178219,0.031043554,0.0,0.0
myf5_cbx3a,0.0,0.0,0.022830343,0.028852584,0.0,0.0
myf5_ppp2cb,0.0,0.0,0.023736585,0.029659621,0.0,0.0
myf5_rps14,0.0,0.0,0.023385085,0.029991182,0.0,0.0
myf5_hsp90aa1.1,0.0,0.0,0.0,0.029030344,0.0,0.035615396
myf5_cnbpb,0.0,0.0,0.0,0.029132558,0.0,0.027679767
myf5_h3f3d,0.0,0.0,0.0,0.03471854,0.0,0.026545985
myf5_eef2b,0.0,0.0,0.0,0.03332349,0.0,0.031089894
myf5_hmga1a,0.0,0.0,0.024400022,0.04328678,0.0,0.027129369
myf5_eef1a1l1,0.0,0.0,0.0329639,0.03235652,0.0,0.028577508
myf5_rpl35a,0.0,0.0,0.02747258,0.032908935,0.0,0.0313233
myf5_tuba8l4,0.0,0.0,0.023279132,0.03227145,0.0,0.03508078
myf5_actc1a,0.0,0.0,0.049972028,0.037097454,0.044080574,0.06344006
myf5_metrnla,0.0,0.0,0.05929111,0.06998547,0.072384536,0.037998542
myf5_hes6,0.0,0.0,0.043516625,0.06772488,0.049381,0.04360857
myf5_qkia,0.022402035,0.039945167,0.023325657,0.07805578,0.07838921,0.047433797
myf5_cirbpa,0.0,0.054658998,0.066395886,0.089522965,0.04935496,0.043544617
sp5a_serpinh1b,0.028035361,0.04968698,0.049109608,0.0,-0.058345042,0.0
sp8b_alcamb,0.0,0.07726746,0.03992133,0.0,0.0,0.040399693
sp5a_cx43.4,0.03217902,0.0,0.024574718,-0.056724682,-0.03011021,0.0
sp8b_cx43.4,0.0,0.0,0.0,-0.05891342,0.0,0.027686227
sp5l_alcamb,0.0,-0.06858256,0.026569474,0.0,0.033983365,0.033245612
sp8b_id1,0.0,0.0,0.02436065,0.0,0.0,0.03222014
sp8b_sox11a,0.025988892,0.0,0.0,0.0,0.0,0.02623287
sp8a_syncrip,0.024901068,0.0,0.0,0.0,0.0,0.029698525
sp5l_tubb4b,0.026378572,0.031838473,0.0,0.0,0.0,0.026125068
sp5a_apela,0.02973493,0.03023137,0.0,0.0,0.0,0.02952816
sp8a_rpl13a,0.027575083,0.028337777,0.0,0.0,0.0,0.03226872
sp5l_sulf1,0.0,0.027159346,0.028827988,0.0,0.0,0.0
sp8a_greb1l,0.027144862,0.03132087,0.0,0.0,0.0,0.0
sp8b_sall4,0.033941608,0.03785718,0.0,0.0,0.0,0.0
sp5a_alcamb,0.031096444,0.0395185,0.0,0.0,0.0,0.0
sp8a_id1,0.03493617,0.029968357,0.024198417,0.0,0.0,0.0
sp5l_apela,0.025842778,0.03952428,0.030577915,0.0,0.0,0.0
sp5l_greb1l,-0.024154745,-0.027913308,0.0,0.0,0.0,0.0
sp5l_rpl8,0.022067167,-0.02781016,0.0,0.0,0.0,0.0
sp5l_cirbpa,0.0391434,0.0,0.0,0.050537944,0.04893193,0.0
sp8a_akap12b,0.0,0.03627705,0.0,0.0,0.040487204,0.0
sp8b_anp32a,0.0,0.0,0.0,0.0,0.033911094,0.027379453
sp5a_npm1a,0.02247685,0.0,0.0,0.0,0.03916886,0.0
sp5a_sall4,0.022678155,0.0,0.0,0.0,0.034445766,0.0
sp8b_apela,0.020888308,0.0,0.0,0.0,0.032570973,0.0
sp5a_rps15a,0.035812102,0.0,0.0,0.0,0.0365197,0.0
sp8a_rps15a,0.029425165,0.0,0.0,0.0,0.03883315,0.0
sp5l_rpl13a,0.026546944,0.0,0.0,0.047385022,0.0,0.0
sp5a_syncrip,0.022697333,0.035229042,0.0,0.03704925,0.0,0.0
sp8b_akap12b,-0.027278317,0.0,0.0,0.036746267,0.03709666,0.0
sp8b_tmsb4x,0.0,0.0,0.0,0.048121262,0.031955965,0.0
sp5a_hoxd12a,0.0,0.0,0.0,0.028921366,0.037966914,0.0
sp8b_nucks1a,0.0,0.0,0.0,0.03136011,0.034943033,0.0
sp8a_sulf1,0.0,0.0,0.0,0.029083785,0.031796236,0.0
sp5l_hes6,0.0,0.0,0.0,0.037753385,0.037378836,0.0
sp5l_rps15a,0.0,0.0,0.0,0.041181583,0.030024128,0.0
sp8b_eef1a1l1,0.0,0.0,0.0,0.03612238,0.030033855,0.0
sp5l_ncl,0.0,0.0,0.0,0.032075975,0.02923844,0.0
sp5l_cbx3a,0.0,-0.0301137,0.0,0.037310503,0.0,0.0
sp5l_tbx16,0.0,0.0,0.0,0.03580247,0.0,0.02756479
sp8a_bmp4,0.0,0.0,0.02701711,0.0508843,0.0,0.0
sp8b_ncl,0.0,0.0,0.023572572,0.02795481,0.0,0.0
sp8a_alcamb,0.043326892,0.03307892,0.043174163,0.0,0.05353284,0.0
sp5a_rpl13a,0.05649455,0.034516703,0.02730325,0.049113277,0.039356936,0.0
sp8b_rps15a,0.025030477,0.03507453,0.035537098,0.03657978,0.046889454,0.0319766
sp5l_syncrip,0.02130778,0.0,0.042625926,0.05996747,0.0695933,0.030659221
sp5l_hoxd12a,0.021364463,0.04710345,0.06944874,0.06581387,0.062419873,0.0
sp8b_rpl13a,0.0,0.050800946,0.06831768,0.064556554,0.06458702,0.04977433
nr2f5_tenm4,0.08661557,0.045623407,0.0,0.0,0.04027187,0.12620573
nr2f5_efemp2b,0.028395,0.03451226,0.026870187,0.053622536,0.10166993,0.12414924
nr2f5_szl,0.0,0.0,0.09543614,0.1615864,0.0,0.0
nr1d4a_szl,0.0,0.0,0.08583737,0.07301194,0.0,0.0
nr2f5_col11a1b,0.060733408,0.0,0.0,0.0,0.0,0.026478834
nr2f5_flrt3,0.028740564,0.0,0.0,0.0,0.0,0.05078685
nr2f5_bmpr1ba,0.0,0.0,0.032194108,0.035418183,0.0,0.042685017
nr2f5_tgfbi,0.0,0.0,0.0,0.028379094,0.0,0.06548482
nr2f5_prickle1b,0.0,0.0,0.0,0.035316907,0.0,0.051411107
nr2f5_eya1,0.0,0.0,0.0,0.028645081,0.0,0.051897656
nr2f5_pax3a,0.0,0.025444832,0.0,0.0,0.0,0.08334282
nr2f5_itga9,0.0,0.0,0.025558673,0.0,0.0,0.07003138
nr2f5_mdka,-0.03327331,0.029512808,0.03523671,0.056413922,0.055065602,0.04850114
nr2f5_emp2,0.0,0.0,0.028386967,0.035597924,0.054172337,0.061253015
nr2f5_crabp2b,0.0,0.0,0.0,0.061318055,0.07527932,0.034933034
nr2f5_lmo4b,0.0,0.0,0.0,0.029197656,0.07466207,0.042829737
nr2f5_meox1,0.0,0.0,0.027372694,0.0,0.082496285,0.037353247
nr2f5_ripply1,0.0,0.0,0.0,0.0,0.053391974,0.034494642
nr2f5_gse1,0.0,0.0,0.022648538,0.0,0.043920733,0.061608776
nr2f5_tenm3,0.0,0.0,0.0,0.0,0.03865963,0.07182056
nr3c2_alcamb,-0.031505913,-0.03799843,0.0,0.0,0.0,0.0
nr2f1b_efemp2b,0.0,0.0,0.024918655,0.0,0.0,-0.034652878
nr4a3_cdh11,0.058904797,0.04769562,0.0,0.0,0.0,0.0
nr2f5_top1l,0.036509607,0.031301215,0.0,0.0,0.0,0.0
nr2f5_ncl,0.022853876,0.025040438,0.0,0.0,0.0,0.0
nr2f5_metap2b,0.0,0.04331717,0.022601582,0.0,0.0,0.0
nr2f5_cd3eap,0.03355879,0.05157223,0.02618275,0.0,0.0437065,0.0
nr2f5_fgfr2,0.028036991,0.038833857,0.0,0.0,0.030909885,0.0
nr2f5_rsl1d1,0.0,0.034378365,0.0,0.0,0.032940306,0.0
nr2f5_rpl13a,0.021631982,0.040899504,0.026983619,0.052161872,0.0,0.0
nr2f5_alcamb,0.0,0.05374777,0.04444952,0.03599812,0.0,0.027981635
nr1d4a_apoc1,0.0,0.0,0.05139742,0.04859013,0.0,0.0
nr2f1b_fn1a,0.0,0.0,0.027686808,0.03992483,0.0,0.0
nr2f5_cirbpa,0.0,0.0,0.025910486,0.05729095,0.0,0.0
nr2f5_rps15a,0.0,0.0,0.024396697,0.06393754,0.0,0.0
nr2f5_rps9,0.0,0.025758103,0.0,0.05402156,0.030231738,0.0
nr2f5_syncrip,0.0,0.027797831,0.031309962,0.04548875,0.042317122,0.0
nr2f5_rps19,0.0,0.0,0.024454955,0.036265455,0.036122188,0.0
nr2f5_eef1g,0.029506288,0.0,0.0,0.037814807,0.038314715,0.0
nr2f5_rps7,0.022959668,0.0,0.0,0.04716689,0.0,0.0
nr2f5_apoc1,0.0,-0.05914288,0.0,0.0,-0.078815185,0.0
nr2f5_fn1b,0.0,0.0,0.0,-0.06683735,-0.03714079,0.038966596
nr2f5_cx43.4,0.0,0.0,0.0,-0.047747377,0.0,0.03016276
nr2f5_sulf1,0.0,0.0,-0.027202174,0.0,-0.043529842,0.0
nr5a2_apoc1,0.028294468,0.0,-0.024359727,-0.05299925,-0.0380656,0.0
nr2f5_msgn1,0.0,0.0,0.0,-0.041061535,-0.047576632,0.0
nr2f1b_szl,0.0,0.0,-0.054765712,-0.10407913,0.0,0.0
nr2f1b_apoc1,0.0,0.0,-0.032404028,-0.033717632,0.04464776,0.0
irx4b_apoc1,0.0,0.0,0.083348334,0.10051733,0.035542194,0.0
irx1b_apoc1,-0.020752717,-0.032633375,-0.08937494,0.0,0.0,-0.056237966
irx1b_apoeb,0.0,-0.036725305,-0.05289802,-0.042746555,0.0,0.0
irx1b_mdka,0.0,-0.029415993,0.0,0.0,0.0,-0.034857284
irx1b_syncrip,0.0,-0.025636004,-0.028653516,0.0,-0.030521533,-0.033413813
irx1a_apoeb,0.0,0.0,0.0,-0.041108403,0.08303647,0.03637892
irx1a_apoc1,0.0,0.0,0.0,-0.0345754,0.06823987,0.0
irx1b_egfl6,0.08202396,0.052477602,0.043091632,0.0,0.041168742,0.038023643
irx4b_id1,0.0,0.0,0.029387191,0.0,0.0,0.030855386
irx4b_serpinh1b,0.0,0.0,0.030613283,0.0,0.036355272,0.030592605
irx4b_rpl5b,0.0,0.0,0.0,0.0,0.032808315,0.02904879
irx1a_rack1,0.03334065,0.028993886,0.047377754,0.033245377,0.03170796,0.0324473
irx4b_apoeb,0.0,0.027721455,0.063728355,0.0,0.030985774,0.0363632
irx1b_rpl21,0.057310674,0.05344479,0.0,0.046013292,0.041185353,0.0
irx1b_rpl13a,0.050812595,0.042902682,0.0,0.061415628,0.030799897,0.0
irx1b_cirbpa,0.0,0.0,-0.030967304,0.029762616,0.0,0.0
irx1b_rps7,0.02198421,0.0,0.0,0.043320347,0.0,0.0
irx1b_rpl36,0.023997027,0.0,0.0,0.029122988,0.0,0.0
irx1b_rpl32,0.021956252,0.0,0.0,0.02891881,0.0,0.0
irx1b_rpsa,0.023109589,0.0,0.0,0.03631006,0.0,0.0
irx1b_cirbpb,0.022268578,0.0,0.0,0.034014326,0.0,0.0
irx1b_faua,0.03258877,0.038096618,0.0,0.055958714,0.0,0.0
irx1b_h3f3b.1,0.028159905,0.03483673,0.0,0.034267776,0.0,0.0
irx1b_rpl23a,0.02435596,0.028148003,0.0,0.03126391,0.0,0.0
irx1b_rpl31,0.036236092,0.038590275,0.0,0.041491583,0.0,0.0
irx1b_rps9,0.045591123,0.03545939,0.0,0.036639392,0.0,0.0
irx1b_hspb1,0.044026356,0.037086118,0.0,0.029681139,0.0,0.0
irx1b_cbx3a,0.0,0.027887313,0.0,0.03618595,0.030779524,0.0
irx1b_rpl4,0.0,0.03261569,0.0,0.035186358,0.0,0.0
irx1b_dkc1,0.0,0.028528377,0.0,0.0341614,0.0,0.0
irx1b_rack1,0.038866766,0.0,-0.030388493,0.0,0.0,0.0
irx1b_ran,0.021685816,0.0,-0.023477452,0.0,0.0,0.0
irx1a_hspb1,0.023138989,0.0,0.0,0.0,0.0,0.02613654
irx1b_tenm4,0.022402696,0.029932078,0.0,0.0,0.0,0.026390897
irx1b_anp32b,0.0,0.031505577,0.0,0.0,0.0,0.029564038
irx1b_fbl,0.0,0.025217835,0.0,0.0,0.0,0.03477387
irx1a_rpl19,0.02594293,0.0,0.024678858,0.0,0.0,0.0
irx1a_egfl6,0.06821394,0.027718449,0.0,0.0,0.0,0.0
irx1b_rrm2,0.06468882,0.046955485,0.0,0.0,0.0,0.0
irx1b_msi1,0.04130683,0.04298968,0.0,0.0,0.0,0.0
irx1b_her3,0.03517774,0.050960764,0.0,0.0,0.0,0.0
irx1b_hmgb1b,0.022973605,0.030400932,0.0,0.0,0.0,0.0
irx1b_rpl18,0.022000706,0.02704335,0.0,0.0,0.0,0.0
irx1b_h3f3d,0.021349922,0.02646675,0.0,0.0,0.0,0.0
irx1b_lig1,0.038760513,0.026962508,0.0,0.0,0.0,0.0
irx1b_metap2b,0.032584712,0.03341991,0.0,0.0,0.0,0.0
irx1b_serbp1a,0.02963917,0.025357513,0.0,0.0,0.0,0.0
irx1b_sox19a,0.026781183,0.025224548,0.0,0.0,0.0,0.0
irx1b_rpl34,0.03324414,0.025175877,0.0,0.0,0.0,0.0
irx1b_her6,0.031510036,0.02859075,0.0,0.0,0.0,0.0
irx1b_alcamb,0.030384334,0.027221762,0.0,0.0,0.0,0.0
irx1a_szl,0.0,0.0,0.039697163,0.045352884,0.0,0.0
irx1b_nop56,0.029915286,0.0,0.0,0.027466128,0.03960007,0.04654622
irx1b_rps19,0.026247455,0.027503695,0.0,0.03333446,0.03934138,0.026502846
irx1b_rpl5b,0.0,0.0,0.0,0.052030947,0.030805733,0.0
irx1a_rpl13a,0.02809836,0.0,0.03542085,0.03599725,0.03345232,0.0
irx1a_rps15a,0.024806002,0.0,0.026073115,0.02772002,0.029682973,0.0
irx1b_rps15a,0.056251664,0.0,0.0,0.052703317,0.038928512,0.0
irx1b_rps16,0.034638498,0.0,0.0,0.043956228,0.036600735,0.0
uncx4.1_cx43.4,0.0,0.0,0.025918372,0.09163566,-0.04896817,0.0
uncx4.1_nectin1b,0.021480707,0.0,0.0,0.0,0.05141394,0.100398175
uncx_nectin1b,0.035489302,0.043634087,0.04832081,0.04106418,0.0,-0.03459635
uncx4.1_lig1,0.0,0.028535966,0.0,0.0324241,0.0,0.0
uncx_epha4a,0.0,0.0,0.025562461,0.03528614,0.0,0.0
uncx4.1_aspm,0.0,0.0,-0.024384178,0.0,-0.029385427,0.0
uncx4.1_greb1l,0.0,0.0,0.0,0.0,-0.037175134,-0.02656417
uncx_tenm4,0.0,0.0,0.024872435,0.0,-0.044747993,0.0
uncx4.1_fn1a,0.0,0.0,0.0,0.033096183,-0.04714776,0.0
uncx4.1_meox1,0.0,0.06115001,0.025771484,0.0,0.0,0.0
uncx4.1_rpl7a,0.02412656,0.032109648,0.0,0.0,0.04421024,0.037323885
uncx4.1_rpl19,0.03156335,0.04891449,0.0,0.0,0.035796124,0.047933664
uncx4.1_rps19,0.027603606,0.03650171,0.0,0.0,0.029333893,0.039522685
uncx4.1_rpl21,0.025883403,0.04460212,0.0,0.0,0.032219592,0.038953815
uncx4.1_rpl13a,0.034876157,0.059074678,0.03504689,0.0,0.04506457,0.0622293
uncx4.1_hspb1,0.033944752,0.04119548,0.03925839,0.0,0.043220066,0.03731058
uncx4.1_cnbpb,0.021262858,0.0,0.0,0.0,0.03224718,0.0
uncx4.1_h3f3b.1,0.0,0.032119248,0.0,0.0,0.033023234,0.0
uncx4.1_pnrc2,0.0,0.03138535,0.0,0.0,0.034818325,0.0
uncx4.1_midn,0.0,0.0,0.0,0.0,0.04327758,0.06050046
uncx_fbl,0.0,0.0,0.0,0.0,0.034815155,0.026087845
uncx4.1_serbp1a,0.0,0.0,0.0,0.0,0.036700267,0.030456867
uncx4.1_ncl,0.0,0.0,0.0,0.0,0.03289502,0.030144501
uncx4.1_hsp90aa1.1,0.0,0.026037185,0.026275098,0.0,0.03452699,0.03155561
uncx4.1_abcf1,0.0,0.028944526,0.0,0.0,0.032231674,0.028436268
uncx4.1_rps16,0.0,0.027361197,0.0,0.0,0.031953566,0.031595968
uncx_efemp2b,0.0,0.0,0.028977714,0.0,0.0,0.041666683
uncx4.1_qkia,0.0,0.0,0.02816025,0.0,0.0,0.030722694
uncx4.1_rpl36a,0.024408275,0.0,0.0,0.0,0.0,0.038950115
uncx_rpl7a,0.03096677,0.0,0.0,0.0,0.0,0.026241597
uncx_rps5,0.029556911,0.0,0.0,0.0,0.0,0.026493667
uncx4.1_rps5,0.023182815,0.0,0.0,0.0,0.0,0.027766865
uncx4.1_rps18,0.022230025,0.0,0.0,0.0,0.0,0.02942281
uncx_rpl21,0.038454857,0.037766576,0.0,0.0,0.0,0.0
uncx_rps9,0.0383002,0.028146174,0.0,0.0,0.0,0.0
uncx_hspb1,0.027049037,0.039032195,0.0,0.0,0.0,0.0
uncx4.1_rpl32,0.02617028,0.025653271,0.0,0.0,0.0,0.0
uncx_rpl34,0.0257363,0.030285483,0.0,0.0,0.0,0.0
uncx_rpl6,0.024236213,0.028131807,0.0,0.0,0.0,0.0
uncx4.1_rps4x,0.022560284,0.026848214,0.0,0.0,0.0,0.0
uncx4.1_rpl18a,0.022181705,0.028665345,0.0,0.0,0.0,0.0
uncx_dynll1,0.022743661,0.036023013,0.0,0.0,0.0,0.0
uncx4.1_rpl31,0.022987401,0.032654274,0.0,0.0,0.0,0.0
uncx4.1_rpl6,0.0214587,0.030988147,0.0,0.0,0.0,0.0
uncx_meox1,0.0,0.050479703,0.023566628,0.0,0.0,0.047723677
uncx4.1_rpl5b,0.0,0.042780615,0.023813292,0.0,0.0,0.030085262
uncx4.1_cirbpa,0.0,0.03764004,0.0,0.0,0.0,0.031622402
uncx4.1_rpl11,0.0,0.031042203,0.0,0.0,0.0,0.032911394
uncx4.1_hmga1a,0.0,0.034954656,0.0,0.0,0.0,0.03197454
uncx4.1_rpl34,0.0,0.033902735,0.0,0.0,0.0,0.033809528
uncx4.1_rps15a,0.023084482,0.034431618,0.02302186,0.0,0.0,0.029604094
uncx4.1_npm1a,0.022143034,0.029742226,0.022622995,0.0,0.0,0.029071825
uncx4.1_hspa8,0.029763239,0.04480204,0.0,0.0,0.0,0.04881429
uncx4.1_faua,0.023680715,0.046216402,0.0,0.0,0.0,0.046553414
uncx_rps15a,0.027315341,0.02516822,0.0,0.0,0.0,0.026581772
uncx4.1_rpsa,0.024751686,0.02751118,0.0,0.0,0.0,0.029732771
uncx_ran,0.022208458,0.026595643,0.0,0.0,0.0,0.02915121
uncx_rpl19,0.024966141,0.03758563,0.0,0.0,0.0,0.03477667
uncx4.1_rps9,0.025742829,0.032229576,0.0,0.0,0.0,0.041880626
uncx_rpl13a,0.023420496,0.03167944,0.0,0.0,0.0,0.03957797
pax3a_rnf220a,-0.06304244,-0.10685944,0.0,0.0,0.0,0.0
pax3a_itga9,0.0,0.0,0.03236507,0.0,0.0,0.114276715
pax3a_fgfrl1a,0.0,0.0,0.025568474,0.030321449,0.036292065,0.1196105
pax6a_serpinh1b,0.0,0.0,0.0,0.044959124,-0.09107893,0.0
pax6b_fn1b,0.0,0.0,0.0,0.048811972,0.049674258,-0.06273271
pax6b_serpinh1b,0.0,0.0,0.0,0.041166797,0.048551258,-0.0787265
pax7b_id1,0.0,-0.03157833,0.0,0.03700403,0.03900357,0.0
pax3b_cx43.4,0.0,-0.027475676,0.0,0.0678324,0.050043065,0.0
pax7b_mdka,0.0,-0.027459458,0.0,0.036503594,0.0,0.027100064
pax6b_qkia,0.026392793,0.0,0.0,0.034579784,0.0,0.0
pax6b_cdh11,0.0,0.0,0.0,0.031147622,0.029871758,0.0
pax6b_rack1,0.0,0.0,0.0,0.0,-0.033360977,0.04415087
pax3a_kirrel3l,0.027578061,0.0,0.0,0.0,0.0,0.06168488
pax7b_fgfrl1a,0.0,0.0,0.023541925,0.0,0.0,0.051001668
pax7b_tgfbi,0.0,0.0,0.0,0.03391163,0.0,0.05934115
pax6b_rpl13a,0.0,0.0,0.0,0.027402777,0.0,0.08806507
pax6b_msi1,0.0,0.0,0.026240878,0.045308467,0.038934316,0.039010808
pax6b_hspb1,0.0,0.0,0.0,0.03499994,0.030291382,0.05146282
pax7b_emp2,0.0,0.0,0.0,0.030951045,0.035338096,0.05406593
pax6b_rnf220a,0.0246845,0.029396428,0.024632955,0.0,0.030989856,0.0
pax6a_msi1,0.044444554,0.0,0.036584955,0.0,0.03340929,0.0
pax6a_fgfr2,0.034763787,0.0,0.022467181,0.0,0.031579077,0.0
pax7b_ripply1,0.0,0.0,0.0,0.0,0.04831036,0.031066222
pax3a_mdka,0.0,0.0,0.0,0.0,0.04089789,0.033458665
pax6b_nova2,0.0,0.028739594,0.028833207,0.0,0.031093247,0.025762862
pax6b_cntfr,0.0,0.0,0.02874036,0.0,0.032704767,0.0
pax6a_hs3st3b1b,0.03357307,0.0747895,0.0,0.0,0.0,0.0
