TF-gene,neural_posterior,spinal_cord,NMPs,tail_bud,PSM,somites,TF,TF_family,max
myf5_nucks1a,0.0,0.0,0.041514207,0.063090235,0.058899973,0.078740336,myf5,myf,tail_bud
myf5_cirbpa,0.0,0.03426649,0.028311133,0.04239456,0.05491696,0.043369945,myf5,myf,tail_bud
myf5_raraa,0.028674323,0.033351578,0.0,0.08712093,0.08458079,0.048466276,myf5,myf,tail_bud
myf5_mllt3,0.0,0.0,0.0,0.0,0.0,0.0485211,myf5,myf,tail_bud
myf5_pleca,0.05552566,0.0,0.0,0.0,0.0,0.0,myf5,myf,tail_bud
myf5_pcdh19,0.03328805,0.0,0.0,0.0,0.0,0.0,myf5,myf,tail_bud
myf5_ripply1,0.0,0.0,0.028524587,0.0,0.0,0.0,myf5,myf,tail_bud
myf5_zbtb18,0.0,0.0,0.0,0.030815624,0.0,0.0,myf5,myf,tail_bud
myf5_hmga1a,0.0,0.0,0.0,0.022807527,0.0,0.0,myf5,myf,tail_bud
myf5_hsp90aa1.1,0.0,0.0,0.0,0.023614224,0.0,0.0,myf5,myf,tail_bud
myf5_rn7sk,0.0,0.0,0.0,0.021935876,0.0,0.0,myf5,myf,tail_bud
myf5_vash2,0.0,0.0,0.0,0.024953252,0.0,0.0,myf5,myf,tail_bud
myf5_alpi.1,0.0,0.0,0.0,0.025067667,0.0,0.0,myf5,myf,tail_bud
myf5_ngfb,0.0,0.0,0.0,0.025906185,0.0,0.0,myf5,myf,tail_bud
myf5_gli2a,0.0,0.0,0.019982556,0.029216483,0.0,0.0,myf5,myf,tail_bud
myf5_efemp2a,0.0,0.0,0.027055306,0.0,0.0,0.0,myf5,myf,tail_bud
myf5_pcdh10b,0.0,0.0,0.022463042,0.0,0.0,0.0,myf5,myf,tail_bud
myf5_foxp4,0.03244972,0.0,0.0,0.0,0.0,0.0,myf5,myf,tail_bud
myf5_gli3,-0.03219168,0.0,0.0,0.0,0.0,0.0,myf5,myf,tail_bud
myf5_ank2b,-0.032488216,0.0,0.0,0.0,0.0,0.0,myf5,myf,tail_bud
myf5_zeb2a,-0.027033117,0.0,0.0,0.02244243,0.0,0.0,myf5,myf,tail_bud
myf5_zic3,0.0,0.0,0.0,0.0,0.030080535,0.0,myf5,myf,tail_bud
myf5_serpinh1b,0.0,0.033864923,0.0,0.0,0.0,0.0,myf5,myf,tail_bud
myf5_lpar1,0.0,0.041956674,0.0,0.0,0.0,0.0,myf5,myf,tail_bud
myf5_msna,0.0,0.03731378,0.0,0.0,0.031930953,0.0,myf5,myf,tail_bud
myf5_ralgps2,0.0,0.0,0.0,0.0,0.0,-0.039033018,myf5,myf,tail_bud
myf5_comp,0.0,0.0,0.0,0.0,0.0,-0.04402,myf5,myf,tail_bud
myf5_apoc1,0.06360588,0.1150148,0.09588803,0.09403719,0.04014543,0.07351905,myf5,myf,tail_bud
gli2a_pleca,0.07825677,0.08276027,0.028178727,0.048752196,0.08108562,0.11536533,gli2a,gli,somites
gli2a_rarab,0.0,0.0,0.024351675,0.028954493,0.0,0.0,gli2a,gli,somites
gli2a_ptprfb,0.041541014,0.06586497,0.021120472,0.028864635,0.043761946,0.06828104,gli2a,gli,somites
gli2a_cxcl12a,0.029264636,0.031092873,0.035207007,0.02530933,0.049534995,0.048373457,gli2a,gli,somites
gli2a_kcnma1a,0.03382455,0.03961552,0.022245007,0.0,0.044638082,0.07058915,gli2a,gli,somites
gli2a_mtss1,0.030752877,0.044103198,0.019848011,0.0,0.0687774,0.07680088,gli2a,gli,somites
gli2a_efemp2a,0.0,0.031238317,0.0,0.0,0.0,0.08729421,gli2a,gli,somites
gli2a_rras2,0.0,0.0,0.0,0.0,0.0,0.06404408,gli2a,gli,somites
gli2a_igsf3,0.0,0.0,0.0,0.0,0.06975822,0.08075382,gli2a,gli,somites
gli2a_msi2b,0.0,0.0,0.0,0.0,0.039648894,0.060881115,gli2a,gli,somites
gli2a_st6gal2a,0.0,0.0,0.0,0.023688179,0.056927916,0.060839526,gli2a,gli,somites
gli2a_gnai2a,0.0,0.0,0.0,0.028751612,0.061184242,0.033898786,gli2a,gli,somites
gli2a_col11a1a,-0.02704463,0.0,0.0,0.0,0.0,0.0,gli2a,gli,somites
gli2a_phc2a,0.0,0.029888773,0.0,0.032220718,0.0,0.0,gli2a,gli,somites
gli2a_szl,0.0,0.0,0.023248453,0.0,0.0,0.0,gli2a,gli,somites
gli2a_caska,0.0,0.0,0.0235311,0.023818381,0.0,0.0,gli2a,gli,somites
gli2a_sulf2b,-0.03750964,0.0,0.0,0.0,0.0,0.0,gli2a,gli,somites
gli2a_meis1a,0.062173575,0.07527373,0.029618174,0.0,0.0,0.13429742,gli2a,gli,somites
gli2a_rxraa,0.0,0.048436496,0.06389255,0.09619616,0.10385377,0.032875635,gli2a,gli,somites
gli2a_sulf1,0.032877192,0.050758786,0.03743479,0.08861923,0.09375983,0.06617394,gli2a,gli,somites
gli2a_greb1l,0.0,0.035316568,0.031682167,0.040661152,0.11509254,0.07975269,gli2a,gli,somites
gli2a_rarga,0.0,0.0,0.0,0.024985578,0.0,0.0,gli2a,gli,somites
gli2a_dlg1l,0.0,0.0,0.0,0.022800958,0.0,0.0,gli2a,gli,somites
gli3_sulf1,0.0,0.0,0.023276187,0.028150933,0.0,0.0,gli3,gli,neural_posterior
gli3_crb1,0.027496591,0.0,0.0,0.0,0.0,0.0,gli3,gli,neural_posterior
gli3_ptprfb,0.11943354,0.12177936,0.025554312,0.038718328,0.06503601,0.040151633,gli3,gli,neural_posterior
gli3_msi2b,0.049291182,0.046037827,0.0,0.0,0.04286962,0.0,gli3,gli,neural_posterior
gli3_negr1,0.065308124,0.06208791,0.0,0.0,0.034027353,0.0377425,gli3,gli,neural_posterior
gli3_pleca,0.0,0.05290198,0.0,0.03030337,0.04916718,0.0,gli3,gli,neural_posterior
gli3_tet3,0.0,0.0,0.0,0.0,0.03485612,0.04398429,gli3,gli,neural_posterior
gli3_greb1l,0.0,0.054959107,0.0,0.0,0.032229275,0.0,gli3,gli,neural_posterior
gli2b_ptprfb,0.0,0.0,0.0,0.028105332,0.044652898,0.03226436,gli2b,gli,neural_posterior
gli3_igsf3,0.034342244,0.034388315,0.0,0.0,0.0,0.0,gli3,gli,neural_posterior
gli3_fsta,0.02653933,0.0,0.0,0.0,0.0,0.0,gli3,gli,neural_posterior
gli3_col11a1a,0.0,0.0,0.0,0.03199367,0.0,0.0,gli3,gli,neural_posterior
gli3_tox,0.033148047,0.0,0.0,0.0,0.0,0.0,gli3,gli,neural_posterior
gli2b_pknox2,0.031415835,0.0,0.0,0.0,0.0,0.0,gli2b,gli,neural_posterior
gli3_cxcl12a,0.05268482,0.0,0.0,0.0,0.0,0.0,gli3,gli,neural_posterior
gli3_sulf2b,0.061215743,0.0,0.0,0.0,0.0,0.0,gli3,gli,neural_posterior
gli2b_cxcl12a,0.05911336,0.0,0.0,0.0,0.0,0.0,gli2b,gli,neural_posterior
gli2b_greb1l,0.0,0.0,0.0,0.0,0.04319496,0.0,gli2b,gli,neural_posterior
gli3_meis1a,0.0,0.0,0.0,0.0,0.038468722,0.0,gli3,gli,neural_posterior
gli2b_pleca,0.097717315,0.06602722,0.027273452,0.0,0.051522598,0.092406906,gli2b,gli,neural_posterior
gli2b_sulf2b,-0.03381446,0.0,0.0,0.0,0.0,0.0,gli2b,gli,neural_posterior
gli2b_ptch2,-0.039864324,-0.034477834,0.0,0.0,0.0,0.0,gli2b,gli,neural_posterior
gli2b_col11a1a,-0.028981933,-0.032670878,0.0,0.030338872,0.0,0.0,gli2b,gli,neural_posterior
gli2b_rarga,0.0,0.0,0.0,0.0,-0.033662047,0.0,gli2b,gli,neural_posterior
gli2b_esrrga,0.0,0.0,0.0,0.031452928,0.0,0.0,gli2b,gli,neural_posterior
gli3_efemp2a,0.0,0.0,0.0,0.0,-0.042246047,-0.09740576,gli3,gli,neural_posterior
lef1_enpp1,0.0,0.030927237,0.058883976,0.044171598,0.03040055,0.0,lef1,lef,tail_bud
lef1_zcchc24,0.0,0.0,0.0,0.0,-0.034779582,0.0,lef1,lef,tail_bud
lef1_hs6st1a,0.0,0.0,0.0,0.0,0.0,0.033123214,lef1,lef,tail_bud
lef1_fsta,0.0,0.0,0.0,0.0,0.0,0.03458669,lef1,lef,tail_bud
lef1_slc1a3a,0.0,0.0,0.0,0.0,0.0,0.03944495,lef1,lef,tail_bud
lef1_ribc1,0.0,0.0,0.0,0.0,0.02949411,0.0,lef1,lef,tail_bud
lef1_tob1a,0.0,0.0,0.0,0.0,0.044603042,0.0,lef1,lef,tail_bud
lef1_cirbpa,0.0,0.0,0.0,0.0,0.0,-0.035978805,lef1,lef,tail_bud
lef1_rbfox1l,0.0,0.0,0.0,0.0,0.0,-0.03621591,lef1,lef,tail_bud
lef1_optc,0.0,0.0,0.0,0.0,0.0,-0.03537697,lef1,lef,tail_bud
lef1_chsy1,0.0,0.0,0.0,0.0,-0.030888071,0.0,lef1,lef,tail_bud
lef1_cyt1l,0.0,0.0,0.0,0.0,-0.032821085,0.0,lef1,lef,tail_bud
lef1_gse1,0.0,0.0,0.0,0.0,-0.05181174,0.0,lef1,lef,tail_bud
lef1_rarab,0.0,0.0,0.02115571,0.0,0.0,0.0,lef1,lef,tail_bud
lef1_tbx6,0.0,0.0,0.0,-0.030937396,-0.049066704,0.0,lef1,lef,tail_bud
lef1_ank2b,0.0,-0.04810139,0.0,0.0,0.0,0.0,lef1,lef,tail_bud
lef1_tnfsf10l,0.0,-0.055308986,0.0,0.0,0.0,0.0,lef1,lef,tail_bud
lef1_pax6b,0.0,-0.035271123,0.0,0.0,0.0,0.0,lef1,lef,tail_bud
lef1_chl1a,-0.11250334,0.0,0.0,0.0,0.0,-0.03403342,lef1,lef,tail_bud
lef1_ephb4b,0.0,0.08671713,0.11440119,0.048476905,0.0,0.0,lef1,lef,tail_bud
lef1_gdf11,0.0,0.10923836,0.11325547,0.11506406,0.095482044,0.034211338,lef1,lef,tail_bud
lef1_tbx16,0.03380093,0.06600634,0.08802443,0.12041929,0.10994979,0.061087452,lef1,lef,tail_bud
lef1_ved,0.0,0.048045866,0.09120957,0.11622893,0.087262176,0.0,lef1,lef,tail_bud
lef1_zbtb16a,0.027428603,0.1038027,0.15541591,0.12876928,0.08376094,0.1028716,lef1,lef,tail_bud
lef1_dag1,0.0,0.0,0.0,0.0,0.0,0.03308199,lef1,lef,tail_bud
lef1_neo1a,0.0,0.0,0.026616307,0.0,0.0,0.0,lef1,lef,tail_bud
lef1_cyp26a1,0.0,0.031079601,0.034877997,0.04408648,0.03516591,0.0,lef1,lef,tail_bud
lef1_rarga,0.0,0.029986598,0.03905721,0.052549344,0.069398955,0.0,lef1,lef,tail_bud
lef1_nkain4,0.0,0.0,0.028975844,0.0376136,0.032929108,0.0,lef1,lef,tail_bud
lef1_caska,0.0,0.0,0.032177318,0.043637957,0.037301138,0.0,lef1,lef,tail_bud
lef1_stxbp5a,0.0,0.0,0.036898047,0.03476581,0.029718209,0.0,lef1,lef,tail_bud
lef1_tbx16l,0.0,0.0,0.028987337,0.04007225,0.045461766,0.0,lef1,lef,tail_bud
lef1_esrrga,0.0,0.0,0.041397415,0.05136944,0.030998997,0.0,lef1,lef,tail_bud
lef1_cx43.4,0.0,0.0,0.046228275,0.05187268,0.032264978,0.0,lef1,lef,tail_bud
lef1_gli2a,0.0,0.0,0.043467227,0.0406411,0.03782627,0.0,lef1,lef,tail_bud
lef1_shdb,0.0,0.0,0.0396056,0.048945855,0.0,0.0,lef1,lef,tail_bud
lef1_arid3c,0.0,0.0,0.04249026,0.03758114,0.0,0.0,lef1,lef,tail_bud
lef1_mllt3,0.029668631,0.0,0.06500449,0.06113291,0.040879425,0.0,lef1,lef,tail_bud
lef1_msgn1,0.0,0.03592791,0.038530037,0.045425974,0.07701388,0.0,lef1,lef,tail_bud
lef1_ccne2,0.0,0.0,0.024661766,0.0,0.0,0.0,lef1,lef,tail_bud
lef1_pid1,0.0,0.042334564,0.05213552,0.05294978,0.056278028,0.0,lef1,lef,tail_bud
lef1_sp5l,0.0,0.06267253,0.032258753,0.02798714,0.0,0.0,lef1,lef,tail_bud
lef1_tbxta,0.0,0.0774683,0.0487081,0.049589045,0.032784753,0.0,lef1,lef,tail_bud
lef1_meis1b,0.0,0.0,0.0,-0.021804681,0.0,0.0,lef1,lef,tail_bud
lef1_kcnd2,0.0,0.0,0.0,-0.026090128,0.0,0.0,lef1,lef,tail_bud
lef1_nfia,-0.03040124,0.0,0.0,0.0,0.0,0.0,lef1,lef,tail_bud
lef1_npr1a,0.0,0.03009415,0.0,0.0,0.0,0.0,lef1,lef,tail_bud
lef1_fgf8a,0.0,0.03195343,0.0,0.0,0.0,0.0,lef1,lef,tail_bud
lef1_cxcl12b,0.0,0.0,0.0,0.025800735,0.0,0.0,lef1,lef,tail_bud
lef1_grip1,0.0,0.0,0.022458937,0.025226522,0.0,0.0,lef1,lef,tail_bud
lef1_jarid2b,0.0,0.04877471,0.098752186,0.12425803,0.11203531,0.23947488,lef1,lef,tail_bud
en1a_mllt3,0.0,0.0,-0.020211592,-0.022667613,0.0,0.0,en1a,en,tail_bud
en1a_hspb1,0.0,0.0,0.0,-0.024037922,0.0,0.0,en1a,en,tail_bud
en1a_zeb2a,0.0,0.0,0.0,0.023519829,0.0,0.0,en1a,en,tail_bud
en1a_cx43.4,0.0,0.0,0.0,-0.0506994,0.0,0.0,en1a,en,tail_bud
en1a_serpinh1b,0.0,0.0,0.0,-0.025314927,0.0,0.0,en1a,en,tail_bud
en1a_hsp90ab1,0.0,0.0,0.0,-0.025185462,0.0,0.0,en1a,en,tail_bud
en1a_hmga1a,0.0,0.0,0.0,-0.024467397,0.0,0.0,en1a,en,tail_bud
en1a_asph,0.0,0.0,0.0,-0.023359237,0.0,0.0,en1a,en,tail_bud
en1a_tbx16,0.0,0.0,0.0,-0.024480125,0.0,0.0,en1a,en,tail_bud
en1a_serbp1a,0.0,0.0,0.0,-0.023790717,0.0,0.0,en1a,en,tail_bud
en1a_mdka,0.0,0.0,0.0,-0.029358648,0.0,0.0,en1a,en,tail_bud
en1a_trps1,0.0,0.0,0.0,-0.027666459,0.0,0.0,en1a,en,tail_bud
en1a_sox5,0.0,0.0,0.0,-0.0273542,0.0,0.0,en1a,en,tail_bud
en1a_cirbpa,0.0,0.0,0.0,-0.03682659,0.0,0.0,en1a,en,tail_bud
en1a_lpar1,0.0,0.0,0.0,-0.03205378,0.0,0.0,en1a,en,tail_bud
en1a_gdf11,0.0,0.0,-0.020970155,0.0,0.0,0.0,en1a,en,tail_bud
en2b_trps1,0.0,0.0,0.03698961,0.037843987,0.0,0.0,en2b,en,NMPs
en2a_hmga1a,0.0,0.0,0.020001361,0.0,0.0,0.0,en2a,en,NMPs
en2a_ncl,0.0,0.0,0.020083638,0.0,0.0,0.0,en2a,en,NMPs
en2b_ctdp1,0.0,0.0,0.034179553,0.0,0.0,0.0,en2b,en,NMPs
en2b_fndc3ba,0.0,0.0,0.04640589,0.0,0.0,0.0,en2b,en,NMPs
en2b_slit3,0.0,0.0,0.054319125,0.0,0.0,0.0,en2b,en,NMPs
en2b_ncam1a,0.027289825,0.0,0.022849293,0.0,0.0,0.0,en2b,en,NMPs
en2b_cntfr,0.028112842,0.0,0.029347314,0.0,0.0,0.0,en2b,en,NMPs
en2b_qkia,0.0,0.0,0.0,0.022857143,0.0,0.0,en2b,en,NMPs
en2b_robo1,0.0,0.0,0.04282742,0.04257553,0.0,0.0,en2b,en,NMPs
en2b_gdf11,0.0,0.0,0.044740986,0.024187662,0.0,0.0,en2b,en,NMPs
en2b_nrp2b,0.0,0.0,0.046848506,0.027785119,0.0,0.0,en2b,en,NMPs
en2b_serpinh1b,0.0,0.0,0.023296658,0.026393065,0.0,0.0,en2b,en,NMPs
en2b_mllt3,0.0,0.0,0.025694817,0.022583915,0.0,0.0,en2b,en,NMPs
en2b_il17rd,0.0,0.0,0.0,0.02611716,0.0,0.0,en2b,en,NMPs
en2a_gdf11,0.0,0.0,0.0,0.029045241,0.0,0.0,en2a,en,NMPs
en2b_sox13,0.0,0.0,0.02183005,0.0,0.0,0.0,en2b,en,NMPs
en2a_msna,0.0,0.0,0.019947045,0.0,0.0,0.0,en2a,en,NMPs
en2a_hmgb2a,0.0,0.0,0.024005832,0.0,0.0,0.0,en2a,en,NMPs
en2b_tenm3,0.0,0.0,0.021647971,0.0,0.0,0.0,en2b,en,NMPs
en2b_col11a1a,0.0,0.0,0.02510413,0.0,0.0,0.0,en2b,en,NMPs
en2b_hmga1a,0.0,0.0,0.0,0.0,0.029880969,0.0,en2b,en,NMPs
en2b_msna,0.0,0.0,0.0,0.0,0.0,0.031804204,en2b,en,NMPs
en2a_hspb1,0.0,0.0,0.026876437,0.0,0.0,0.0,en2a,en,NMPs
en2b_pax3a,0.0,0.0,0.027648171,0.0,0.0,0.0,en2b,en,NMPs
en2b_wnt5b,0.0,0.0,0.029169505,0.0,0.0,0.0,en2b,en,NMPs
en2b_zgc:158328,0.0,0.0,0.024617016,0.0,0.0,0.0,en2b,en,NMPs
en2b_ptprfb,0.0,0.0,0.024821611,0.0,0.0,0.0,en2b,en,NMPs
en2a_cirbpa,0.0,0.0,0.025148185,0.0,0.0,0.0,en2a,en,NMPs
en2b_bmpr1ba,0.0,0.0,0.021489775,0.0,0.0,0.0,en2b,en,NMPs
en2b_wnt3a,0.0,0.0,0.026089516,0.0,0.0,0.0,en2b,en,NMPs
en2b_unc5b,0.0,0.0,0.023257194,0.0,0.0,0.0,en2b,en,NMPs
en2b_msgn1,0.0,0.0,-0.037886284,-0.029035047,0.0,0.0,en2b,en,NMPs
en2a_ptmab,0.0,0.0,0.020454811,0.0,0.0,0.0,en2a,en,NMPs
en2b_fign,0.0,0.0,0.020782648,0.0,0.0,0.0,en2b,en,NMPs
en2b_esrrga,0.0,0.0,0.021031694,0.0,0.0,0.0,en2b,en,NMPs
en2b_gli2a,0.0,0.0,0.021235341,0.0,0.0,0.0,en2b,en,NMPs
en2b_cyt1l,0.0,0.0,0.0,0.021616342,0.0,0.0,en2b,en,NMPs
vent_slit3,0.0,0.069473505,0.043703634,0.038093783,0.04892179,0.0,vent,ven,spinal_cord
vent_adamts3,0.0,-0.030015485,0.0,0.0,0.0,0.0,vent,ven,spinal_cord
vent_depdc7a,0.0,0.0,0.021046143,0.0,0.0,0.0,vent,ven,spinal_cord
vent_adam8a,0.0,0.0,0.021414354,0.0,0.0,0.0,vent,ven,spinal_cord
vent_robo1,0.0,0.0,0.028833564,0.0,0.0,0.0,vent,ven,spinal_cord
vent_notch1b,0.03188017,0.0,0.0,0.0,0.0,0.0,vent,ven,spinal_cord
vent_ptmaa,0.0,0.0,0.0,0.0,0.0322162,0.0,vent,ven,spinal_cord
vent_pcdh8,0.0,0.0,0.0,0.0,0.033359025,0.0,vent,ven,spinal_cord
vent_msgn1,0.0,0.0,0.0,0.0,0.029641667,0.0,vent,ven,spinal_cord
vent_fn1a,0.0,0.0,0.0,0.033627063,0.0308707,0.0,vent,ven,spinal_cord
vent_tenm4,0.0,0.0,0.0,-0.024438493,0.0,0.0,vent,ven,spinal_cord
vent_fstl1b,0.0,0.0,0.0,-0.027110988,0.0,0.0,vent,ven,spinal_cord
vent_meis1b,0.0,0.0,-0.024850365,0.0,0.0,0.0,vent,ven,spinal_cord
vent_cxadr,0.0,-0.031716567,0.0,0.0,0.0,0.0,vent,ven,spinal_cord
vent_vox,0.0,0.0,0.020869333,0.0,0.0,0.0,vent,ven,spinal_cord
vent_col28a2a,0.0,-0.03311962,0.0,0.0,0.0,0.0,vent,ven,spinal_cord
vent_ek1,0.0,-0.03424208,0.0,0.0,0.0,0.0,vent,ven,spinal_cord
vent_tspan17,0.0,-0.036836073,0.0,0.0,0.0,0.0,vent,ven,spinal_cord
vent_epha4b,0.0,-0.03763016,0.0,0.0,0.0,0.0,vent,ven,spinal_cord
vent_robo3,0.0,-0.03934483,0.0,0.0,0.0,0.0,vent,ven,spinal_cord
vent_cdh7a,0.0,-0.048743278,0.0,0.0,0.0,0.0,vent,ven,spinal_cord
vent_col18a1a,0.0,-0.049274754,0.0,0.0,0.0,0.0,vent,ven,spinal_cord
vent_zeb2a,0.026254436,-0.029715778,0.0,0.0,0.0,0.0,vent,ven,spinal_cord
vent_greb1l,0.0,-0.040556263,0.0,0.0,0.0,-0.036678847,vent,ven,spinal_cord
vent_zgc:92429,0.0,0.0,0.0,0.0,-0.029470138,0.0,vent,ven,spinal_cord
vent_wif1,0.0,0.0,0.0,0.0,-0.042180493,0.0,vent,ven,spinal_cord
vent_wnt3a,0.0,0.0,0.020894147,0.0,0.0,0.0,vent,ven,spinal_cord
vent_mgat1b,0.0,0.0,0.020647002,0.0,0.0,0.0,vent,ven,spinal_cord
vent_gdf11,0.0,0.08218608,0.0493717,0.036078047,0.02989018,0.0,vent,ven,spinal_cord
vent_s1pr2,0.0,0.03001082,0.02618118,0.0,0.0,0.0,vent,ven,spinal_cord
vent_lef1,0.0,0.050715014,0.026231589,0.024278836,0.036964126,0.0,vent,ven,spinal_cord
vent_wnt5b,0.0,0.05234895,0.046145618,0.03211392,0.0345823,0.0,vent,ven,spinal_cord
vent_col11a1a,0.0,0.04711521,0.055832736,0.070962384,0.050097935,0.0,vent,ven,spinal_cord
vent_tbx16,0.0,0.042230856,0.05633836,0.04847788,0.07115017,0.038133685,vent,ven,spinal_cord
vent_cyp26a1,0.0,0.03521786,0.035654288,0.024764098,0.0,0.0,vent,ven,spinal_cord
vent_serpinh1b,0.0,0.045853425,0.039012756,0.034808286,0.0,0.0,vent,ven,spinal_cord
vent_esrrga,0.0,0.033438586,0.03225316,0.04480707,0.0,0.0,vent,ven,spinal_cord
vent_pid1,0.0,0.040899724,0.024809247,0.03479172,0.0,0.0,vent,ven,spinal_cord
vent_cx43.4,0.0,0.045263465,0.031235715,0.04084065,0.0,0.034401253,vent,ven,spinal_cord
vent_fgf8a,0.0,0.043270163,0.023011575,0.0,0.0,0.0,vent,ven,spinal_cord
vent_fndc3ba,0.0,0.05033491,0.027295073,0.0,0.0,0.0,vent,ven,spinal_cord
vent_tll1,0.0,0.03275858,0.023451703,0.0,0.0,0.0,vent,ven,spinal_cord
vent_arhgap29b,0.0,0.0,0.020366035,0.0,0.0,0.0,vent,ven,spinal_cord
vent_zgc:158328,0.0,0.052838586,0.0,0.0,0.0,0.0,vent,ven,spinal_cord
vent_mki67,0.028618919,0.05068244,0.0,0.0,0.036981143,0.032587938,vent,ven,spinal_cord
vent_il17rd,0.03221339,0.06903742,0.02878967,0.0,0.0,0.04519466,vent,ven,spinal_cord
vent_nusap1,0.0,0.0,0.021398524,0.024942216,0.0,0.0,vent,ven,spinal_cord
vent_aebp1,0.0,0.0,0.021480884,0.022777423,0.0,0.0,vent,ven,spinal_cord
vent_grip1,0.0,0.0,0.027427087,0.022853302,0.0,0.0,vent,ven,spinal_cord
vent_hspe1,0.0,0.0,0.0,0.023255017,0.0,0.0,vent,ven,spinal_cord
vent_serbp1a,0.0,0.0,0.0,0.023710882,0.0,0.0,vent,ven,spinal_cord
vent_hspb1,0.0,0.0,0.0,0.022177812,0.0,0.0,vent,ven,spinal_cord
vent_hmga1a,0.0,0.0,0.0,0.02248846,0.0,0.0,vent,ven,spinal_cord
vent_dhrs3b,0.0,0.0,0.0,0.027757354,0.0,0.0,vent,ven,spinal_cord
vent_msna,0.0,0.0,0.0,0.034183476,0.0,0.032544207,vent,ven,spinal_cord
klf2a_msgn1,0.0,0.0,0.0,-0.025522951,0.0,0.0,klf2a,klf,spinal_cord
klf2a_cdh11,0.0,-0.046122782,0.0,0.0,0.0,0.0,klf2a,klf,spinal_cord
klf2a_tbxta,0.0,0.0,0.020594606,0.0,0.0,0.0,klf2a,klf,spinal_cord
klf7a_chrd,0.0,0.031787787,0.0,0.0,0.0,0.0,klf7a,klf,NMPs
klf7a_crabp2b,0.0,0.0,-0.022842092,0.0,0.0,0.031804617,klf7a,klf,NMPs
klf7b_rxraa,0.0,0.0,0.022490818,0.04868861,0.0,0.0,klf7b,klf,NMPs
klf7b_raraa,0.0,0.0,0.032905396,0.048845638,0.0,0.0,klf7b,klf,NMPs
klf7b_hspb1,0.0,0.0,0.02204572,0.036719427,0.0,0.0,klf7b,klf,NMPs
klf12b_kirrel3l,-0.029125225,0.0,0.0,0.0,0.0,0.0,klf12b,klf,NMPs
klf7a_raraa,-0.033733003,0.0,0.0,0.0,0.0,0.0,klf7a,klf,NMPs
klf7b_cyt1,-0.0339305,0.0,0.0,0.02298138,0.0,0.0,klf7b,klf,NMPs
klf7b_rbm24a,0.0,0.0,0.0,0.0,0.0,0.03813505,klf7b,klf,NMPs
klf7a_greb1l,0.0,0.0,0.0,0.0,0.0,0.038184226,klf7a,klf,NMPs
klf7b_midn,0.0,0.0,0.0,0.0,0.0,0.038358986,klf7b,klf,NMPs
klf7b_ryr1b,0.0,0.0,0.0,0.0,0.0,0.03635421,klf7b,klf,NMPs
klf7b_si:dkey-172h23.2,0.0,0.0,0.0,0.0,0.0,0.032254107,klf7b,klf,NMPs
klf12b_cdh11,0.030318432,0.0,0.0,0.0,0.0,0.036351617,klf12b,klf,NMPs
klf7b_robo3,0.027625555,0.0,0.0,0.0,0.0,0.039506998,klf7b,klf,NMPs
klf12b_mllt3,0.0,0.0,0.0,0.029333323,0.0,0.0,klf12b,klf,NMPs
klf7b_tbxta,0.0,0.0,-0.03628578,-0.035762,0.0,0.0,klf7b,klf,NMPs
klf7b_ephb4b,0.0,0.0,-0.038794756,-0.024029061,0.0,0.0,klf7b,klf,NMPs
klf7b_her12,0.0,0.0,-0.026018932,-0.029169796,0.0,0.0,klf7b,klf,NMPs
klf12b_crabp2b,0.0,0.0,0.0,-0.0235976,-0.030871712,0.0,klf12b,klf,NMPs
klf12b_chrd,0.0,-0.04839289,0.0,0.0,0.0,0.0,klf12b,klf,NMPs
klf7b_meis1a,0.03421734,0.0,0.02464684,0.0,0.035282455,0.050971117,klf7b,klf,NMPs
klf12b_cntfr,0.046771273,0.0,0.023607047,0.0,0.03092842,0.0,klf12b,klf,NMPs
klf7b_nfasca,0.0429511,0.054337293,0.0,0.0,0.0,0.0,klf7b,klf,NMPs
klf7b_cdh11,0.04370461,0.114677764,0.0,0.0,0.0,0.0,klf7b,klf,NMPs
klf7b_nucks1a,0.0,0.0,0.0,0.040483,0.0,0.0,klf7b,klf,NMPs
klf7a_pleca,0.0,0.0,0.0,0.022053765,0.0,0.0,klf7a,klf,NMPs
klf7b_epha2a,0.0,0.032721665,0.0,0.0,0.0,0.0,klf7b,klf,NMPs
klf7b_mllt3,0.0,0.0,0.0,0.023203544,0.0,0.0,klf7b,klf,NMPs
klf7b_chrd,0.0,0.034178715,0.0,0.0,0.0,0.0,klf7b,klf,NMPs
klf7b_emp2,0.0,0.036763005,0.0,0.0,0.0,0.0,klf7b,klf,NMPs
klf7b_greb1l,0.0,0.0389671,0.0,0.0,0.0,-0.04251844,klf7b,klf,NMPs
klf7b_hoxa9a,0.0,0.0,0.0,-0.026441282,0.0,0.0,klf7b,klf,NMPs
klf7a_ctdp1,0.0,0.0,0.0,-0.024026854,0.0,0.0,klf7a,klf,NMPs
klf7a_ephb4b,0.0,0.0,0.020309078,-0.024672138,0.0,0.0,klf7a,klf,NMPs
klf12b_pcdh19,0.0,0.0,0.019909201,0.0,0.0,0.0,klf12b,klf,NMPs
klf7b_cx43.4,0.0,0.0,0.02016194,0.0,0.0,0.0,klf7b,klf,NMPs
klf12b_meis1a,0.0,0.0,0.020588946,0.0,0.0,0.0,klf12b,klf,NMPs
klf7a_slc1a3a,0.0,0.0,0.020618185,0.0,0.0,0.0,klf7a,klf,NMPs
