TF-gene,10hpf,12hpf,14hpf,16hpf,19hpf,24hpf,TF,TF_family,max
zic2a_rpsa,0.0,0.0,0.047347393,0.0,0.0,0.0,zic2a,zic,14hpf
zic2a_rpl34,0.0,0.0,0.032579783,0.0,0.0,0.0,zic2a,zic,14hpf
zic2a_egfl6,0.0,0.0,0.0,0.0,0.040225137,0.0,zic2a,zic,14hpf
zic2a_gfap,0.0,0.0,0.0,0.0,0.0,0.018149735,zic2a,zic,14hpf
zic2b_npm1a,0.0,0.030525783,0.03680719,0.0,0.0,0.0,zic2b,zic,12hpf
zic2b_rpl24,0.0,0.02632948,0.0,0.0,0.0,0.0,zic2b,zic,12hpf
zic2b_setb,0.03362289,0.025814097,0.0,0.0,0.0,0.0,zic2b,zic,12hpf
zic2b_ctslb,0.0,0.02157218,0.0,0.0,0.0,0.0,zic2b,zic,12hpf
zic2b_pcdh8,0.02281236,0.0,0.0,0.0,0.0,0.0,zic2b,zic,12hpf
zic2b_srrm2,0.022373226,0.0,0.0,0.0,0.0,0.0,zic2b,zic,12hpf
zic2b_tuba8l4,0.0,0.025577867,0.0,0.0,0.0,0.0,zic2b,zic,12hpf
zic2b_hmgb2a,0.021364365,0.023927113,0.028192576,0.0,0.0,0.029310841,zic2b,zic,12hpf
zic2b_histh1l,0.0,0.049179986,0.0,0.0,0.0,0.0,zic2b,zic,12hpf
zic2b_zgc:174855,0.0,0.034595307,0.0,0.0,0.0,0.0,zic2b,zic,12hpf
zic2b_egfl6,0.0,0.020888379,0.026085243,0.0,0.0,0.0,zic2b,zic,12hpf
zic2b_fn1b,0.0,-0.023059316,0.0,0.0,0.0,0.0,zic2b,zic,12hpf
zic2b_snrnp70,0.0,0.0,0.025841001,0.0,0.0,0.0,zic2b,zic,12hpf
