TF-gene,10hpf,12hpf,14hpf,16hpf,19hpf,24hpf,TF,TF_family,max
etv4_hoxc6b,0.0,0.0,0.0,0.033727176,0.024109593,0.0,etv4,etv,14hpf
etv4_col11a1a,0.0,0.0,0.0,0.0,-0.019173218,0.0,etv4,etv,14hpf
etv4_anp32b,0.0,0.031147825,0.027432455,0.0,0.0,0.0,etv4,etv,14hpf
etv4_metap2b,0.0,0.027289802,0.02928162,0.0,0.0,0.0,etv4,etv,14hpf
etv4_ntn1a,0.0,0.0,0.0,0.0,-0.0142871225,0.0,etv4,etv,14hpf
etv4_hoxc13b,0.0,0.0,0.0,0.0,-0.014840671,0.0,etv4,etv,14hpf
etv5a_rack1,0.0,0.0,0.069721304,0.0,0.0,0.0,etv5a,etv,14hpf
etv4_il17rd,0.0,0.0,0.0,0.035371367,0.021875037,0.0,etv4,etv,14hpf
etv5a_prickle1b,0.0,0.02124329,0.051276896,0.0,0.0,0.0,etv5a,etv,14hpf
etv4_rxraa,0.0,0.0,0.0,0.027661214,0.036985874,0.0,etv4,etv,14hpf
etv4_hes6,0.0,0.0,0.0,0.029387102,0.0,0.0,etv4,etv,14hpf
etv4_mllt3,0.0,0.0,0.0,0.034182265,0.0,0.0,etv4,etv,14hpf
etv4_sema6e,0.0,0.0,0.0,0.025349276,0.0,0.0,etv4,etv,14hpf
etv4_gnaia,0.0,0.0,0.0,0.02540978,0.0,0.0,etv4,etv,14hpf
etv4_rack1,0.0,0.0,0.06957947,0.0,0.0,0.0,etv4,etv,14hpf
etv4_rpl19,0.0,0.0,0.0714888,0.0,0.0,0.0,etv4,etv,14hpf
etv4_tbxta,0.0,0.0,0.0,0.026805144,0.0,0.0,etv4,etv,14hpf
etv5a_nectin1b,0.0,0.04882892,0.03310929,0.0,0.0,0.0,etv5a,etv,14hpf
etv4_enah,0.0,0.0,0.0,0.0,0.020326722,0.0,etv4,etv,14hpf
etv5a_rpl19,0.0,0.0,0.071220845,0.0,0.0,0.0,etv5a,etv,14hpf
etv4_raraa,0.0,0.0,0.0,0.0,0.01335346,0.0,etv4,etv,14hpf
etv5a_gdf11,0.062468052,0.03802327,0.07744405,0.0,0.0,0.0,etv5a,etv,14hpf
etv4_meox1,0.0,0.0,0.0,0.05453133,0.065809265,0.0,etv4,etv,14hpf
etv4_lamb1a,0.0,0.0,0.0,0.08084213,0.0,0.0,etv4,etv,14hpf
etv4_chsy1,0.0,0.0,0.0,0.0,0.014737116,0.0,etv4,etv,14hpf
etv4_fgfr1b,0.0,0.0,0.0,0.07246646,0.030497087,0.0,etv4,etv,14hpf
etv4_st6gal2a,0.0,0.0,0.0,0.0,0.013379043,0.0,etv4,etv,14hpf
etv4_plp2,0.0,0.0,0.0,0.0,0.013397139,0.0,etv4,etv,14hpf
etv4_prickle1b,0.0,0.048743386,0.044143353,0.090369284,0.029190503,0.0,etv4,etv,14hpf
etv4_spred2b,0.0,0.0,0.0,0.0,0.01987961,0.0,etv4,etv,14hpf
etv4_zbtb18,0.0,0.0,0.0,0.0,0.013072471,0.0,etv4,etv,14hpf
etv4_serpinh1b,0.0,0.035262715,0.04684502,0.025663,0.02668143,0.0,etv4,etv,14hpf
etv4_phc2a,0.0,0.0356528,0.0,0.04793213,0.02561708,0.0,etv4,etv,14hpf
etv4_tbx16,0.0,0.023564806,0.02817518,0.051343407,0.0,0.0,etv4,etv,14hpf
etv5a_abcf1,0.0,0.02183852,0.042889174,0.0,0.0,0.0,etv5a,etv,14hpf
etv4_rps15a,0.0,0.021719344,0.052898962,0.0,0.0,0.0,etv4,etv,14hpf
etv4_fign,0.0,0.0,0.0,0.0,0.01965445,0.0,etv4,etv,14hpf
etv4_fstl1b,0.0,0.0,0.0,0.02154375,0.0,0.0,etv4,etv,14hpf
etv5a_rps15a,0.0,0.0,0.061377306,0.0,0.0,0.0,etv5a,etv,14hpf
etv4_rps5,0.0,0.0,0.048572253,0.0,0.0,0.0,etv4,etv,14hpf
etv5a_h3f3d,0.0,0.0,0.031517804,0.0,0.0,0.0,etv5a,etv,14hpf
etv5a_rps4x,0.0,0.0,0.02952234,0.0,0.0,0.0,etv5a,etv,14hpf
etv4_rpl17,0.0,0.0,0.02930705,0.0,0.0,0.0,etv4,etv,14hpf
etv4_nop56,0.0,0.0,0.030867554,0.0,0.0,0.0,etv4,etv,14hpf
etv5a_pnrc2,0.0,0.0,0.030960005,0.0,0.0,0.0,etv5a,etv,14hpf
etv4_rpl34,0.0,0.0,0.031112444,0.0,0.0,0.0,etv4,etv,14hpf
etv5a_si:ch73-281n10.2,0.0,0.0,0.031620838,0.0,0.0,0.0,etv5a,etv,14hpf
etv5a_rps9,0.0,0.0,0.060024764,0.0,0.0,0.0,etv5a,etv,14hpf
etv4_metrnla,0.0,0.0,0.03163663,0.0,0.0,0.0,etv4,etv,14hpf
etv5a_rps7,0.0,0.0,0.03140001,0.0,0.0,0.0,etv5a,etv,14hpf
etv4_arid3c,0.0,0.0,0.0,0.040154204,0.0,0.0,etv4,etv,14hpf
etv4_rpl9,0.0,0.0,0.031405464,0.0,0.0,0.0,etv4,etv,14hpf
etv5a_eef2b,0.0,0.0,0.028171994,0.0,0.0,0.0,etv5a,etv,14hpf
etv4_khdrbs1a,0.0,0.0,0.028487591,0.0,0.0,0.0,etv4,etv,14hpf
etv5a_rpl32,0.0,0.0,0.027312664,0.0,0.0,0.0,etv5a,etv,14hpf
etv5a_hes6,0.0,0.0,0.04664019,0.0,0.0,0.0,etv5a,etv,14hpf
etv5a_rps16,0.0,0.0,0.046704717,0.0,0.0,0.0,etv5a,etv,14hpf
etv5a_hspa8,0.0,0.0,0.04626044,0.0,0.0,0.0,etv5a,etv,14hpf
etv5a_rps18,0.0,0.0,0.044898387,0.0,0.0,0.0,etv5a,etv,14hpf
etv5a_tma7,0.0,0.0,0.029500391,0.0,0.0,0.0,etv5a,etv,14hpf
etv5a_fbl,0.0,0.0,0.029923372,0.0,0.0,0.0,etv5a,etv,14hpf
etv4_rpl7a,0.0,0.0,0.030251749,0.0,0.0,0.0,etv4,etv,14hpf
etv4_seta,0.0,0.0,0.030135136,0.0,0.0,0.0,etv4,etv,14hpf
etv4_rps18,0.0,0.0,0.03957292,0.0,0.0,0.0,etv4,etv,14hpf
etv4_cirbpa,0.0,0.0,0.03960594,0.0,0.0,0.0,etv4,etv,14hpf
etv4_rps16,0.0,0.0,0.039968193,0.0,0.0,0.0,etv4,etv,14hpf
etv5a_rpl7a,0.0,0.0,0.039141644,0.0,0.0,0.0,etv5a,etv,14hpf
etv5a_rpl6,0.0,0.0,0.0417236,0.0,0.0,0.0,etv5a,etv,14hpf
etv5a_hnrnpaba,0.0,0.0,0.04225527,0.0,0.0,0.0,etv5a,etv,14hpf
etv5a_serbp1a,0.0,0.0,0.03685119,0.0,0.0,0.0,etv5a,etv,14hpf
etv5a_rpl36,0.0,0.0,0.03722899,0.0,0.0,0.0,etv5a,etv,14hpf
etv4_rps6,0.0,0.0,0.037670445,0.0,0.0,0.0,etv4,etv,14hpf
etv4_pnrc2,0.0,0.0,0.036236383,0.0,0.0,0.0,etv4,etv,14hpf
etv4_hmga1a,0.0,0.0,0.03630765,0.0,0.0,0.0,etv4,etv,14hpf
etv4_abca1b,0.0,0.0,0.0,0.0,0.015326446,0.0,etv4,etv,14hpf
etv5a_ube2e2,0.0,0.0,0.034581047,0.0,0.0,0.0,etv5a,etv,14hpf
etv5a_msna,0.0,0.0,0.034675706,0.0,0.0,0.0,etv5a,etv,14hpf
etv5a_ran,0.0,0.0,0.0340583,0.0,0.0,0.0,etv5a,etv,14hpf
etv5a_cirbpb,0.0,0.0,0.035031244,0.0,0.0,0.0,etv5a,etv,14hpf
etv4_ran,0.0,0.0,0.03538747,0.0,0.0,0.0,etv4,etv,14hpf
etv4_tma7,0.0,0.0,0.034512803,0.0,0.0,0.0,etv4,etv,14hpf
etv4_ved,0.0,0.028672036,0.0,0.021943849,0.0,0.0,etv4,etv,14hpf
etv4_sulf1,0.0,0.037173517,0.0,0.025245465,0.0,0.0,etv4,etv,14hpf
etv5a_akap12b,0.027451495,0.0,0.03286559,0.0,0.0,0.0,etv5a,etv,14hpf
etv4_nectin1b,0.0,0.037123222,0.0,0.0,0.0,0.0,etv4,etv,14hpf
etv5a_szl,0.028472539,-0.03376991,0.0,0.0,0.0,0.0,etv5a,etv,14hpf
etv5a_pcna,0.0,-0.03206297,0.0,0.0,0.0,0.0,etv5a,etv,14hpf
etv5a_tmsb4x,0.0,-0.025556885,0.0,0.0,0.0,0.0,etv5a,etv,14hpf
etv4_cbx3a,0.0,-0.024449384,0.0,0.0,0.0,0.0,etv4,etv,14hpf
etv5a_apela,0.045974065,0.023832949,0.027557524,0.0,0.0,0.0,etv5a,etv,14hpf
etv5a_mki67,0.037540477,0.0,0.029952819,0.0,0.0,0.0,etv5a,etv,14hpf
etv5a_itm2cb,0.03959846,0.029011263,0.0,0.0,0.0,0.0,etv5a,etv,14hpf
etv4_asph,0.0,0.027272752,0.0,0.0,0.0,0.0,etv4,etv,14hpf
etv5a_rxraa,0.0,0.0,-0.03964157,0.0,0.0,0.0,etv5a,etv,14hpf
etv5a_esrrga,0.025785802,0.0,0.0,0.0,0.0,0.0,etv5a,etv,14hpf
etv5a_hmgn6,0.026462618,0.0,0.0,0.0,0.0,0.0,etv5a,etv,14hpf
etv5a_msgn1,-0.056927703,-0.027051445,0.0,0.0,0.0,0.0,etv5a,etv,14hpf
etv5a_fn1b,-0.041264586,-0.028415402,0.0,0.0,0.0,0.0,etv5a,etv,14hpf
etv5a_ubc,-0.03296307,0.0,0.0,0.0,0.0,0.0,etv5a,etv,14hpf
etv5a_bzw1a,-0.031119406,0.0,0.0,0.0,0.0,0.0,etv5a,etv,14hpf
etv4_eef1a1l1,0.0,0.044761173,0.0,0.0,0.0,0.0,etv4,etv,14hpf
etv4_apoeb,0.0,0.0,0.14765659,0.085428394,0.15665638,0.0,etv4,etv,14hpf
etv4_hspa8,0.0,0.02786185,0.0,0.0,0.0,0.0,etv4,etv,14hpf
etv4_itm2cb,0.0,0.034117226,0.0,0.0,0.017731285,0.0,etv4,etv,14hpf
etv4_npm1a,0.0,0.023643352,0.0,0.0,0.0,0.0,etv4,etv,14hpf
etv4_tmsb4x,0.0,0.02805983,0.0,0.0,0.0,0.0,etv4,etv,14hpf
etv4_tubb4b,0.0,0.023610543,0.0,0.0,0.0,0.0,etv4,etv,14hpf
etv4_large2,0.0,0.023096528,0.0,0.0,0.0,0.0,etv4,etv,14hpf
etv4_lig1,0.0,0.023476321,0.0,0.0,0.0,0.0,etv4,etv,14hpf
etv5a_eef1a1l1,0.0,0.022682447,0.0,0.0,0.0,0.0,etv5a,etv,14hpf
etv4_hmgb3a,0.0,0.023322603,0.0,0.0,0.0,0.0,etv4,etv,14hpf
etv5a_eef1g,0.0,0.023291783,0.0,0.0,0.0,0.0,etv5a,etv,14hpf
etv5a_pax3a,0.0,0.025476228,0.0,0.0,0.0,0.0,etv5a,etv,14hpf
etv4_rps9,0.0,0.022968162,0.0,0.0,0.0,0.0,etv4,etv,14hpf
etv5a_anp32a,0.0,0.024811706,0.0,0.0,0.0,0.0,etv5a,etv,14hpf
etv5a_ved,0.0,0.024336014,0.0,0.0,0.0,0.0,etv5a,etv,14hpf
etv4_apela,0.0,0.023962956,0.0,0.0,0.0,0.0,etv4,etv,14hpf
etv5a_sulf1,0.0,0.025756588,0.0,0.0,0.0,0.0,etv5a,etv,14hpf
etv5a_hmgb3a,0.0,0.025536686,0.0,0.0,0.0,0.0,etv5a,etv,14hpf
etv4_chaf1a,0.0,0.025425373,0.0,0.0,0.0,0.0,etv4,etv,14hpf
etv5b_nmt1a,0.026674436,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_cd3eap,0.047844067,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_srrm2,0.0494339,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_ctnnb1,0.026294358,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_eif4ebp3l,0.02745435,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_rps4x,0.025994118,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_api5,0.026098337,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_fbl,0.025600024,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_khdrbs1a,0.027408507,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_tgif1,0.025402438,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_rpl23,0.04667957,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_hnrnpa1b,0.036421433,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_rtf1,0.04623273,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_rps5,0.045861095,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_ube2v2,0.043672632,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_msgn1,0.0427489,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_anp32b,0.041583586,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_serbp1a,0.036582317,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_brd3a,0.0287238,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_grwd1,0.036936495,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_pa2g4a,0.036757596,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_gnl3,0.040259246,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_pnrc2,0.039859667,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_hmga1a,0.03920434,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_supt6h,0.038645707,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_sulf1,-0.052138317,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_fn1b,-0.04710994,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_anp32e,0.027660763,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_hspa8,0.029925896,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_apela,0.02892146,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_rps3a,0.035224132,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_ncl,0.034291156,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_cmtm6,0.033452153,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_fkbp3,0.033525664,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_tob1a,0.03332161,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_ved,0.034540705,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_ywhaqb,0.034812357,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_mki67,0.064221695,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_dut,0.028928047,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_cirbpa,0.06617066,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_snrpg,0.06930622,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_itm2cb,0.05913985,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_rpl19,0.060102,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_metap2b,0.07587867,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_hmgb3a,0.08110245,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_rps18,0.03406932,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_pabpn1,0.03419591,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_eif4a1a,0.03413273,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_ran,0.03395494,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_hmgn6,0.03376102,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_si:ch1073-429i10.3,0.032000147,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_anp32a,0.03211499,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_thrap3b,0.032065254,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_aldoaa,0.030550892,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_eif4g1a,0.031283263,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_rack1,0.031091973,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_hmgb1a,0.029266398,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_ppig,0.029601524,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_hdgfl2,0.029581096,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_ppp2cb,0.029783687,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_rpl3,0.02818557,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_rps10,0.028548252,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
etv5b_ube2d2,0.03264609,0.0,0.0,0.0,0.0,0.0,etv5b,etv,10hpf
nr2f1b_cfl1,0.0,0.0,0.0,0.0,0.0,0.008900307,nr2f1b,nr,24hpf
nr2f1b_chsy1,0.0,0.0,0.0,0.0,0.013626109,0.0,nr2f1b,nr,24hpf
nr2f1b_rfx4,0.0,0.0,0.0,0.0,0.015922926,0.0,nr2f1b,nr,24hpf
nr2f1b_col11a1a,0.0,0.0,0.0,0.0,0.015973456,0.0,nr2f1b,nr,24hpf
nr2f1b_foxp4,0.0,0.0,0.0,0.0,0.015967125,0.0,nr2f1b,nr,24hpf
nr2f1b_cyp26b1,0.0,0.0,0.0,0.0,0.015685875,0.0,nr2f1b,nr,24hpf
nr2f1b_meis1b,0.0,0.0,0.0,0.0,0.014542117,0.0,nr2f1b,nr,24hpf
nr2f1b_cadm1a,0.0,0.0,0.0,0.0,0.01395431,0.0,nr2f1b,nr,24hpf
nr2f1b_msgn1,0.0,0.0,0.0,0.0,0.01391487,0.0,nr2f1b,nr,24hpf
nr2f1b_cx43.4,0.0,0.0,0.0,0.0,0.013437998,0.0,nr2f1b,nr,24hpf
nr2f1b_pax3a,0.0,0.0,0.0,0.0,0.01334161,0.014552121,nr2f1b,nr,24hpf
nr2c2_rxraa,0.0,0.0,0.0,0.0,0.0,-0.008373208,nr2c2,nr,24hpf
nr2f1b_pax6a,0.0,0.0,0.0,0.0,0.01582,0.008294192,nr2f1b,nr,24hpf
nr2f1b_lig1,0.0,0.0,0.0,0.0,0.023071494,0.00789017,nr2f1b,nr,24hpf
nr2f1b_fgfr2,0.0,0.0,0.0,0.0,0.020254564,0.011052214,nr2f1b,nr,24hpf
nr2f1b_ntn1a,0.0,0.0,0.0,0.0,0.045690753,0.0,nr2f1b,nr,24hpf
nr2f1b_pcdh19,0.0,0.0,0.0,0.0,0.029949894,0.0,nr2f1b,nr,24hpf
nr2f1b_ncam1a,0.0,0.0,0.0,0.0,0.032271218,0.0,nr2f1b,nr,24hpf
nr2f1b_rxraa,0.0,0.0,0.0,0.0,-0.030580519,0.008662093,nr2f1b,nr,24hpf
nr2f1b_draxin,0.0,0.0,0.0,0.0,-0.014075279,0.0,nr2f1b,nr,24hpf
nr2f1b_sulf2b,0.0,0.0,0.0,0.0,0.016157381,0.0,nr2f1b,nr,24hpf
nr2f1b_her9,0.0,0.0,0.0,0.0,0.018234799,0.0,nr2f1b,nr,24hpf
nr2f1b_col18a1a,0.0,0.0,0.0,0.0,0.019010378,0.0,nr2f1b,nr,24hpf
nr2f1b_nova2,0.0,0.0,0.0,0.0,0.023515021,0.0,nr2f1b,nr,24hpf
nr2f1b_elmo1,0.0,0.0,0.034286615,0.0,0.0,0.0,nr2f1b,nr,24hpf
nr2f1b_mdka,0.0,0.0,0.0,0.0,0.0,0.03754788,nr2f1b,nr,24hpf
nr2f1b_fn1a,0.0,0.0,0.03992483,0.0,0.0,0.0,nr2f1b,nr,24hpf
nr2f1b_epha4b,0.0,0.0,0.0,0.022241883,0.01698909,0.0,nr2f1b,nr,24hpf
nr2f1b_ctdp1,0.0,0.0,0.0,0.021997036,0.0,0.0,nr2f1b,nr,24hpf
nr2f1b_tenm4,0.0,0.0,0.0,0.025827428,0.05114631,0.006405752,nr2f1b,nr,24hpf
nr2f1b_robo1,0.0,0.0,0.0,0.029565793,0.0,0.0,nr2f1b,nr,24hpf
nr2f1b_cntfr,0.0,0.0,0.0,0.026058596,0.05213391,0.0,nr2f1b,nr,24hpf
nr2f1b_apoc1,0.0,0.0,-0.033717632,0.0,0.0,0.0,nr2f1b,nr,24hpf
nr2f1b_slc25a5,0.0,0.0,0.0,0.0,0.0,0.008910243,nr2f1b,nr,24hpf
nr2f1b_hoxc3a,0.0,0.0,0.0,0.0,-0.0479551,0.0,nr2f1b,nr,24hpf
nr2f1b_efemp2b,0.0,0.0,0.0,-0.031217346,0.0,0.0,nr2f1b,nr,24hpf
nr2f1b_mki67,0.0,0.0,0.0,-0.023532202,0.0,0.007836156,nr2f1b,nr,24hpf
nr2f1b_her12,0.0,0.0,0.0,-0.023758989,0.0,0.0,nr2f1b,nr,24hpf
nr2f1b_szl,0.0,0.0,-0.10407913,0.0,0.0,0.0,nr2f1b,nr,24hpf
nr2f1b_fgfr3,0.0,0.0,0.0,0.0,0.021276405,0.0,nr2f1b,nr,24hpf
nr2f1b_dacha,0.0,0.0,0.0,0.0,0.024746932,0.0,nr2f1b,nr,24hpf
nr2f1b_serpinh1b,0.0,0.0,0.0,0.0,-0.016235603,0.0,nr2f1b,nr,24hpf
nr2f1b_ctnna2,0.0,0.0,0.0,0.0,0.019425487,0.0,nr2f1b,nr,24hpf
nr2f1b_sulf1,0.0,0.0,0.04819711,0.0,0.0,0.0,nr2f1b,nr,24hpf
nr2f1b_gfap,0.0,0.0,0.0,0.0,0.0,0.0064321365,nr2f1b,nr,24hpf
nr2f1b_hmgn2,0.0,0.0,0.0,0.0,0.0,0.0101867365,nr2f1b,nr,24hpf
nr2f1b_hsp90ab1,0.0,0.0,0.0,0.0,0.0,0.010369775,nr2f1b,nr,24hpf
nr2f1b_ptmab,0.0,0.0,0.0,0.0,0.0,0.010332401,nr2f1b,nr,24hpf
nr2f1b_gli2a,0.0,0.0,0.0,0.0,0.0,0.00995906,nr2f1b,nr,24hpf
nr2f1b_mycn,0.0,0.0,0.0,0.0,0.0,0.00893299,nr2f1b,nr,24hpf
nr2f1b_rpl18,0.0,0.0,0.0,0.0,0.0,0.009879287,nr2f1b,nr,24hpf
nr2c2_cnbpb,0.0,0.0,0.0,0.0,0.0,0.009493542,nr2c2,nr,24hpf
nr2f1b_rplp0,0.0,0.0,0.0,0.0,0.0,0.009719898,nr2f1b,nr,24hpf
nr2c2_slc6a9,0.0,0.0,0.0,0.0,0.0,0.008941743,nr2c2,nr,24hpf
nr2f1b_hspa8,0.0,0.0,0.0,0.0,0.0,0.009712503,nr2f1b,nr,24hpf
nr2f1b_eif5a,0.0,0.0,0.0,0.0,0.0,0.009642717,nr2f1b,nr,24hpf
nr2c2_serbp1a,0.0,0.0,0.0,0.0,0.0,0.008869423,nr2c2,nr,24hpf
nr2f1b_h3f3b.1,0.0,0.0,0.0,0.0,0.0,0.008796205,nr2f1b,nr,24hpf
nr2f1b_slc1a3a,0.0,0.0,0.0,0.0,0.0,0.0095983455,nr2f1b,nr,24hpf
nr2f1b_bcam,0.0,0.0,0.0,0.0,0.0,0.009585396,nr2f1b,nr,24hpf
nr2f1b_hmga1a,0.0,0.0,0.0,0.0,0.0,0.009202757,nr2f1b,nr,24hpf
nr2c2_cxcl12b,0.0,0.0,0.0,0.0,0.0,-0.009911902,nr2c2,nr,24hpf
nr2f1b_rpl7a,0.0,0.0,0.0,0.0,0.0,0.008506967,nr2f1b,nr,24hpf
nr2f1b_cdon,0.0,0.0,0.0,0.0,0.0,0.00812963,nr2f1b,nr,24hpf
nr2f1b_col2a1a,0.0,0.0,0.0,0.0,0.0,0.008293387,nr2f1b,nr,24hpf
nr2f1b_rps4x,0.0,0.0,0.0,0.0,0.0,0.009233655,nr2f1b,nr,24hpf
nr2c2_nucks1a,0.0,0.0,0.0,0.0,0.0,0.0092758695,nr2c2,nr,24hpf
nr2f1b_ybx1,0.0,0.0,0.0,0.0,0.0,0.00821271,nr2f1b,nr,24hpf
nr2c2_ybx1,0.0,0.0,0.0,0.0,0.0,0.006432038,nr2c2,nr,24hpf
nr2f1b_eef1a1l1,0.0,0.0,0.0,0.0,0.0,0.009884673,nr2f1b,nr,24hpf
nr2f1b_nucks1a,0.0,0.0,0.0,0.0,0.0,0.01792323,nr2f1b,nr,24hpf
nr2c2_tenm4,0.0,0.0,0.0,0.0,0.0,0.0063581537,nr2c2,nr,24hpf
nr2f1b_marcksl1b,0.0,0.0,0.0,0.0,0.0,0.016136676,nr2f1b,nr,24hpf
nr2f1b_hmgb2a,0.0,0.0,0.0,0.0,0.0,0.0069645164,nr2f1b,nr,24hpf
nr2f1b_hspe1,0.0,0.0,0.0,0.0,0.0,0.0064457236,nr2f1b,nr,24hpf
nr2f1b_rps2,0.0,0.0,0.0,0.0,0.0,0.007497271,nr2f1b,nr,24hpf
nr2c2_mdka,0.0,0.0,0.0,0.0,0.0,0.018468544,nr2c2,nr,24hpf
nr2f1b_tpt1,0.0,0.0,0.0,0.0,0.0,0.011527785,nr2f1b,nr,24hpf
nr2f1b_pcna,0.0,0.0,0.0,0.0,0.0,0.006642841,nr2f1b,nr,24hpf
nr2f1b_serbp1a,0.0,0.0,0.0,0.0,0.0,0.01818503,nr2f1b,nr,24hpf
nr2f1b_hipk3b,0.0,0.0,0.0,0.0,0.0,0.00701263,nr2f1b,nr,24hpf
nr2c2_fgfr2,0.0,0.0,0.0,0.0,0.0,0.0065944213,nr2c2,nr,24hpf
nr2f1b_cirbpa,0.0,0.0,0.0,0.0,0.0,0.012560918,nr2f1b,nr,24hpf
nr2f1b_slc6a9,0.0,0.0,0.0,0.0,0.0,0.011858994,nr2f1b,nr,24hpf
nr5a2_fndc3ba,0.0,0.0,0.0,0.0,0.015070301,0.0,nr5a2,nr,19hpf
nr6a1b_dacha,0.0,0.0,0.0,0.0,0.0155030945,0.0,nr6a1b,nr,19hpf
nr6a1b_mdka,0.0,0.0,0.0,0.0,0.03441139,0.0,nr6a1b,nr,19hpf
nr5a2_apoc1,0.0,0.0,-0.05299925,0.03671713,-0.017456407,0.0,nr5a2,nr,19hpf
nr5a2_szl,0.0,-0.023967149,0.0,0.0,0.0,0.0,nr5a2,nr,19hpf
nr5a2_cx43.4,0.0,0.0,-0.02910581,0.0,0.0,0.0,nr5a2,nr,19hpf
nr5a2_gli2a,0.0,0.0,0.0,0.0,-0.0130057065,0.0,nr5a2,nr,19hpf
nr5a2_draxin,0.0,0.0,0.0,0.0,-0.018600175,0.0,nr5a2,nr,19hpf
nr5a2_trps1,0.0,0.0,0.0,-0.026240489,0.0,0.0,nr5a2,nr,19hpf
